k,codigo,h,mae
44,377/86,1,0.4902170944213866
44,377/86,2,0.6239235687255862
44,377/86,3,0.21926200866699208
44,377/86,4,0.19544467926025355
44,377/86,5,0.2926015090942382
44,377/86,6,0.131666641235352
44,377/86,8,0.19912807464599602
44,377/86,9,0.9286905097961426
44,377/86,10,0.15311305046081536
44,377/86,11,0.5091254043579103
44,377/86,12,0.6078480720520023
44,377/94,1,0.12842645645141593
44,377/94,3,0.2524105072021485
44,377/94,4,0.3656654167175293
44,377/94,5,0.3098728370666506
44,377/94,6,0.311211233139038
44,377/94,8,0.48706725120544414
44,377/94,9,0.10378090858459466
44,377/94,10,0.09168512344360336
44,377/94,11,0.11736361503601067
44,377/94,12,0.059577817916870224
44,391/243,1,0.2570125484466552
44,391/243,2,0.6037141609191896
44,391/243,3,0.8981343650817872
44,391/243,4,0.780134983062744
44,391/243,5,0.6626078605651857
44,391/243,6,0.8311247920989988
44,391/243,7,0.31575703620910645
44,391/243,8,0.724650249481201
44,391/243,9,0.5478554153442383
44,391/243,10,0.7744485473632814
44,391/243,11,0.8749626636505123
44,391/243,12,0.7926571178436279
44,391/33,1,0.2472750854492194
44,391/33,3,0.39886932373046946
44,391/33,4,0.41768394470214787
44,391/33,5,0.6331568908691398
44,391/33,6,0.4431709671020503
44,391/33,8,0.20483871459961023
44,391/33,9,0.5174674224853515
44,391/33,10,0.7773054122924803
44,391/33,11,0.4758277511596676
44,391/33,12,0.7668217086791991
44,391/437,1,0.007228851318359375
44,391/437,2,0.4277171707153329
44,391/437,3,0.05346237182617131
44,391/437,4,0.16254863739013636
44,391/437,5,0.0163549423217777
44,391/437,6,0.09204696655273459
44,391/437,8,0.1709757232666007
44,391/437,9,0.11027515411377031
44,391/437,10,0.11060371398925817
44,391/437,11,0.002288131713866548
44,391/437,12,0.15564739227294844
44,404/69,1,0.12453296661376978
44,404/69,2,0.6275253486633297
44,404/69,4,0.5050740623474121
44,404/69,5,0.4088833808898924
44,404/69,6,1.2348266601562496
44,404/69,8,1.118161659240723
44,404/69,9,0.01321535110473615
44,404/69,10,0.29904899597167933
44,404/69,11,0.7370069503784178
44,404/69,12,1.892190628051758
44,405/17,1,0.02756950855255136
44,405/17,2,0.10448417663574228
44,405/17,3,0.02257302761077873
44,405/17,4,0.02404287815093986
44,405/17,5,0.33097295761108403
44,405/17,6,0.3309488129615784
44,405/17,8,0.1750890731811523
44,405/17,9,0.21932182788848875
44,405/17,10,0.028972828388214134
44,405/17,11,0.06463306665420532
44,405/17,12,0.016701781749725364
44,405/34,1,0.4090461730957031
44,405/34,2,0.8412432765960691
44,405/34,3,1.2641270256042478
44,405/34,4,1.1969937801361086
44,405/34,5,0.8561642360687256
44,405/34,6,0.8812886428833009
44,405/34,7,0.3447716903686524
44,405/34,9,0.3029416036605834
44,405/34,10,0.15226879119873038
44,405/34,11,0.1403472709655762
44,405/34,12,0.09363935470581053
44,418/15,1,0.39834333896636953
44,418/15,2,0.4813954782485963
44,418/15,3,0.3735556411743164
44,418/15,4,0.5953529930114747
44,418/15,5,0.14504269599914554
44,418/15,6,0.24769542217254636
44,418/15,8,0.04339749574661256
44,418/15,9,0.29812668085098265
44,418/15,10,0.15543589353561404
44,418/15,11,0.14386000633239748
44,418/15,12,0.07674746990203862
44,418/4,1,0.0736627769470215
44,418/4,2,0.14676238059997537
44,418/4,3,0.24734681129455582
44,418/4,4,0.1832708644866945
44,418/4,8,0.23843922138214113
44,418/4,10,0.08082056522369374
44,418/4,11,0.2578087139129639
44,418/4,12,0.0547331380844116
45,330/183,1,0.08651292324066162
45,330/183,3,1.3753307962417605
45,330/183,4,0.5148100233078003
45,330/183,5,0.26615258216857907
45,330/183,6,0.246172993183136
45,330/183,8,0.011837491989135751
45,330/183,9,0.026738753318786612
45,330/183,10,0.46283639430999757
45,330/183,11,0.22071980953216563
45,331/2,1,0.5178234291076658
45,331/2,2,0.2075647926330566
45,331/2,3,0.421748027801514
45,331/2,4,1.0828626060485842
45,331/2,5,1.8625961875915529
45,331/2,6,0.5920024108886714
45,331/2,8,0.08294065475463874
45,331/2,9,0.00720546722412152
45,331/2,10,1.1431815910339358
45,331/2,11,0.3402941894531253
45,331/2,12,0.2759996223449708
45,341/17,1,0.1056144714355467
45,341/17,2,0.09832988739013704
45,341/17,4,0.23442874908447298
45,341/17,6,0.09992525100707983
45,341/17,9,0.5865942573547365
45,342/78,1,3.2623010540008544
45,342/78,2,1.6968680667877196
45,342/78,3,0.5887821865081788
45,342/78,4,0.7352601242065431
45,342/78,5,0.0550014114379882
45,342/78,6,0.7739734411239625
45,342/78,7,1.4821679973602295
45,342/78,8,1.0411020851135255
45,342/78,9,3.7733082294464113
45,342/78,10,3.6765935611724854
45,342/78,11,0.33972887039184574
45,342/78,12,0.5244592094421385
45,342/97,1,0.01492000579833963
45,342/97,2,0.45329597473144556
45,342/97,3,0.3395916748046872
45,342/97,4,1.2657313346862793
45,342/97,5,2.456321849822998
45,342/97,7,1.1141586303710938
45,377/86,1,0.28451717376708974
45,377/86,2,0.4894669342041018
45,377/86,3,0.8723739433288573
45,377/86,4,0.5887666702270504
45,377/86,5,0.42896120071411126
45,377/86,6,0.40030954360961957
45,377/86,8,0.021865768432617116
45,377/86,9,1.066240863800049
45,377/86,10,0.11688773155212395
45,377/86,11,0.4813205528259279
45,377/94,1,0.19891061782836905
45,377/94,3,0.2387193202972413
45,377/94,4,0.32789729118347166
45,377/94,5,0.2667200279235842
45,377/94,6,0.225506191253662
45,377/94,8,0.5026443290710447
45,377/94,9,0.12073127746582024
45,377/94,10,0.098818368911743
45,377/94,11,0.12595526695251458
45,391/243,1,0.6455466461181643
45,391/243,2,0.6461219215393066
45,391/243,3,0.8953310775756838
45,391/243,4,0.7882956409454347
45,391/243,5,0.9117217731475828
45,391/243,6,0.4501292228698732
45,391/243,7,0.6889221763610838
45,391/243,8,0.22957897186279297
45,391/243,9,0.6852432346343993
45,391/243,10,0.49148015022277836
45,391/243,11,0.760604295730591
45,391/243,12,1.0030950069427487
45,391/33,1,0.5423695755004889
45,391/33,3,0.6138608932495124
45,391/33,4,0.6476672744750971
45,391/33,5,0.8685904693603508
45,391/33,6,0.7051996612548823
45,391/33,8,0.9022645568847665
45,391/33,9,1.239544792175293
45,391/33,10,1.1152976036071776
45,391/33,11,0.903837738037109
45,391/437,1,0.10524250030517557
45,391/437,2,0.025159835815429688
45,391/437,3,0.4307260131835946
45,391/437,4,0.10774074554443303
45,391/437,5,0.15358695983886683
45,391/437,6,0.0388360977172848
45,391/437,7,0.05864547729492209
45,391/437,9,0.15501693725585852
45,391/437,10,0.1111887741088875
45,391/437,11,0.10900154113769567
45,391/437,12,0.009317665100097017
45,404/69,1,0.1343221664428711
45,404/69,2,0.15775659561157251
45,404/69,3,0.9873418998718257
45,404/69,5,0.486556568145752
45,404/69,6,0.4235604286193846
45,404/69,7,1.2598596572875973
45,404/69,9,1.2020821380615239
45,404/69,10,0.03543024063110334
45,404/69,11,0.40419921874999964
45,404/69,12,0.7238791465759276
45,405/17,1,0.05087163925170901
45,405/17,2,0.02141270637512216
45,405/17,3,0.07809433937072763
45,405/17,4,0.022835407257079998
45,405/17,5,0.05276015758514396
45,405/17,6,0.3179393291473389
45,405/17,7,0.35967545032501225
45,405/17,9,0.17713524103164668
45,405/17,10,0.19753656864166258
45,405/17,11,0.016734325885772727
45,405/17,12,0.05112283945083618
45,405/34,1,0.15335083961486795
45,405/34,2,0.42801880836486816
45,405/34,3,0.893320093154907
45,405/34,4,1.2501945590972898
45,405/34,5,1.1920842647552492
45,405/34,6,0.8766842079162598
45,405/34,7,0.8937274169921876
45,405/34,8,0.33888096332550055
45,405/34,10,0.30256323337554925
45,405/34,11,0.12997558116912833
45,405/34,12,0.15292647361755374
45,418/15,1,0.05339850425720216
45,418/15,2,0.4342681908607482
45,418/15,3,0.4565410566329957
45,418/15,4,0.37364147186279295
45,418/15,5,0.614108488559723
45,418/15,6,0.17151758909225467
45,418/15,7,0.2876282691955566
45,418/15,9,0.05896879196166993
45,418/15,10,0.27971486568450926
45,418/15,11,0.13398978471755985
45,418/15,12,0.1779325842857361
45,418/4,1,0.16869643211364727
45,418/4,2,0.0519492816925049
45,418/4,3,0.14567066192626932
45,418/4,4,0.2489918994903566
45,418/4,5,0.1581253337860109
45,418/4,9,0.2240524482727051
45,418/4,11,0.06534982204437245
45,418/4,12,0.24166789531707766
46,330/183,1,0.17171171188354495
46,330/183,3,0.02373671531677246
46,330/183,5,1.1466636562347414
46,330/183,6,0.7941179847717286
46,330/183,7,0.3712870693206787
46,330/183,8,0.22800311326980593
46,330/183,10,0.047640511989593515
46,330/183,11,0.08805917739868163
46,330/183,12,0.380941162109375
46,331/2,1,0.7642293930053707
46,331/2,2,0.47845241546630835
46,331/2,3,0.16253849029541012
46,331/2,4,0.4256433105468753
46,331/2,5,1.0917785072326662
46,331/2,6,1.8411323165893556
46,331/2,7,0.5706000518798824
46,331/2,9,0.13442523956298835
46,331/2,10,0.06726362228393512
46,331/2,11,1.0556791114807131
46,331/2,12,0.2299459648132327
46,341/17,1,0.5042354583740227
46,341/17,5,0.016097354888915838
46,341/17,6,0.016789779663086257
46,341/17,8,0.19011484146118196
46,341/17,10,0.09208509445190405
46,342/78,1,1.1902040100097655
46,342/78,2,2.052417125701904
46,342/78,3,1.5617768812179564
46,342/78,4,0.316291208267212
46,342/78,5,0.1152373504638673
46,342/78,6,0.8738478755950927
46,342/78,7,0.9683137893676759
46,342/78,8,1.4827449703216553
46,342/78,9,0.948857936859131
46,342/78,10,3.8327733993530275
46,342/78,11,3.349054832458496
46,342/78,12,0.5390140628814697
46,342/97,1,0.5645802307128909
46,342/97,2,0.11925054550170877
46,342/97,3,0.23667839050292994
46,342/97,4,0.18716638565063448
46,342/97,5,1.2603049278259277
46,342/97,6,2.2814337158203126
46,342/97,8,1.0961973667144775
46,377/86,1,0.4922907829284666
46,377/86,3,0.37858808517456044
46,377/86,4,0.4849002647399905
46,377/86,5,0.90146577835083
46,377/86,6,0.6166225433349606
46,377/86,7,0.40082160949707024
46,377/86,8,0.42299793243408246
46,377/86,10,0.02907626152038567
46,377/86,11,1.047665433883667
46,377/86,12,0.19933311462402337
46,377/94,1,0.029422760009765625
46,377/94,3,0.19602956771850577
46,377/94,5,0.2514716148376466
46,377/94,6,0.35847471237182615
46,377/94,7,0.308411331176758
46,377/94,8,0.31648481369018544
46,377/94,10,0.5050785827636717
46,377/94,11,0.11710373878478997
46,377/94,12,0.10760862350463851
46,391/243,1,0.6462068176269531
46,391/243,2,0.6892826271057131
46,391/243,3,0.6408774280548095
46,391/243,4,1.0967790412902834
46,391/243,5,0.8192144775390626
46,391/243,6,0.9502497386932371
46,391/243,7,0.6146833419799806
46,391/243,8,0.7987830734252928
46,391/243,9,0.25579094886779785
46,391/243,10,0.6706224536895751
46,391/243,11,0.5065377140045166
46,391/243,12,0.8346027469635011
46,391/33,1,0.028860473632812855
46,391/33,3,0.4401652526855475
46,391/33,5,0.5387552261352546
46,391/33,6,0.5399221038818354
46,391/33,7,0.7605200958251945
46,391/33,8,0.5563940429687495
46,391/33,10,0.19415756225586023
46,391/33,11,0.46414939880371087
46,391/33,12,0.6850626945495604
46,391/437,1,0.30262184143066406
46,391/437,2,0.06427455902099588
46,391/437,3,0.058800697326660156
46,391/437,4,0.4254302597045907
46,391/437,5,0.07028327941894474
46,391/437,6,0.16670188903808558
46,391/437,7,0.0361303329467777
46,391/437,8,0.08845352172851584
46,391/437,10,0.13462070465087805
46,391/437,11,0.15271652221679766
46,391/437,12,0.12012138366699254
46,404/69,1,0.12456035614013672
46,404/69,2,0.19030523300170898
46,404/69,3,0.19379928588867212
46,404/69,4,0.9948406410217281
46,404/69,6,0.18198732376098636
46,404/69,7,0.1558907508850096
46,404/69,8,1.2944875717163082
46,404/69,10,1.1945581245422368
46,404/69,11,0.0035268783569337714
46,404/69,12,0.3535190582275387
46,405/17,1,0.14182982206344608
46,405/17,2,0.046285243034362766
46,405/17,3,0.03071460723876962
46,405/17,4,0.09750256538391122
46,405/17,5,0.024725589752197186
46,405/17,6,0.052038941383361736
46,405/17,7,0.3259255170822144
46,405/17,8,0.3590020370483399
46,405/17,10,0.1749175906181335
46,405/17,11,0.21309260606765745
46,405/17,12,0.012993597984313987
46,405/34,1,0.15168276786804213
46,405/34,2,0.1684930419921873
46,405/34,3,0.4340023994445801
46,405/34,4,0.8980708217620847
46,405/34,5,1.2607669925689695
46,405/34,6,1.1874620437622072
46,405/34,7,0.876165885925293
46,405/34,8,0.8843210887908937
46,405/34,9,0.344878740310669
46,405/34,11,0.2856338453292846
46,405/34,12,0.1418043613433837
46,418/15,1,0.17511576414108276
46,418/15,2,0.0034282064437866078
46,418/15,3,0.3477478766441344
46,418/15,4,0.5002728056907655
46,418/15,5,0.40759644985198973
46,418/15,6,0.5562248086929322
46,418/15,7,0.12807110786437992
46,418/15,8,0.24350730180740354
46,418/15,10,0.032861480712890634
46,418/15,11,0.22031412839889525
46,418/15,12,0.1314847803115845
46,418/4,1,0.22879494190216065
46,418/4,2,0.29629555225372295
46,418/4,3,0.11640669822692873
46,418/4,4,0.1321041679382322
46,418/4,5,0.20288627624511735
46,418/4,6,0.17880719184875504
46,418/4,10,0.27839805603027346
46,418/4,12,5.138397216786217e-05
47,330/183,1,0.3337850856781006
47,330/183,3,0.32445597648620605
47,330/183,5,0.9433705711364748
47,330/183,6,1.0162256336212159
47,330/183,7,0.5627129888534546
47,330/183,8,0.04179987430572507
47,330/183,10,0.22294711112976073
47,330/183,11,0.3395756387710571
47,331/2,1,0.38541797637939457
47,331/2,2,0.5468336105346676
47,331/2,3,0.37814065933227514
47,331/2,4,0.005260429382324183
47,331/2,5,0.5244902229309085
47,331/2,6,1.0585782432556154
47,331/2,7,1.7105843162536623
47,331/2,8,0.5926380348205562
47,331/2,10,0.05938537597656257
47,331/2,11,0.014987964630126527
47,331/2,12,1.1164939689636233
47,341/17,1,0.5183927536010735
47,341/17,5,0.12118034362792951
47,341/17,6,0.012639179229736008
47,341/17,8,0.17722307205200227
47,341/17,10,0.27250406265258764
47,342/78,1,2.7376292514801026
47,342/78,2,2.3773314809799193
47,342/78,3,0.9793986344337463
47,342/78,4,0.2788755941390991
47,342/78,5,0.7709487724304198
47,342/78,6,0.29217947006225575
47,342/78,7,1.0571732854843139
47,342/78,8,1.2976139545440675
47,342/78,9,1.6550860786437989
47,342/78,10,1.2436346149444581
47,342/78,11,3.8209304332733156
47,342/78,12,3.109355230331421
47,342/97,1,0.4319284248352053
47,342/97,2,0.10641981124877908
47,342/97,3,0.3108170318603518
47,342/97,4,0.3320323753356931
47,377/86,1,0.7279518127441404
47,377/86,3,0.286877040863037
47,377/86,4,0.5416372108459475
47,377/86,5,0.5665577697753905
47,377/86,6,0.31064949035644496
47,377/86,7,0.42694465637207024
47,377/86,8,0.40357015609741254
47,377/86,10,0.008668584823608327
47,377/86,11,1.0372949409484864
47,377/94,1,0.035999298095703125
47,377/94,3,0.17566671371459952
47,377/94,5,0.21806273460388192
47,377/94,6,0.3167514610290527
47,377/94,7,0.26117846488952656
47,377/94,8,0.23669755935668935
47,377/94,10,0.515772132873535
47,377/94,11,0.1336933803558349
47,391/243,1,0.01488060951232928
47,391/243,2,0.6455130195617675
47,391/243,3,0.7985136222839357
47,391/243,4,0.7197503471374511
47,391/243,5,1.104383878707886
47,391/243,6,0.9051941776275636
47,391/243,7,0.9344790649414061
47,391/243,8,0.6034495353698732
47,391/243,9,0.8295526599884031
47,391/243,10,0.2600893974304199
47,391/243,11,0.5816105461120604
47,391/243,12,0.5070474529266358
47,391/33,1,0.0046991348266605115
47,391/33,3,0.45216438293457095
47,391/33,5,0.5558679580688484
47,391/33,6,0.5668767547607416
47,391/33,7,0.7181569290161125
47,391/33,8,0.5677551651000972
47,391/33,10,0.19813152313232507
47,391/33,11,0.5182275009155273
47,391/437,1,0.3493967056274414
47,391/437,2,0.10553527832031229
47,391/437,3,0.07152080535888672
47,391/437,4,0.44937892913818445
47,391/437,5,0.04258762359619084
47,391/437,6,0.1426425933837887
47,391/437,7,0.016384506225586293
47,391/437,8,0.07912849426269553
47,391/437,10,0.16811565399169837
47,391/437,11,0.14954650878906328
47,404/69,1,0.9112412834167483
47,404/69,2,0.40983057022094727
47,404/69,3,0.6403217315673828
47,404/69,4,0.2731373023986814
47,404/69,5,0.3968386840820308
47,404/69,7,0.4241953277587891
47,404/69,8,0.43460350036621076
47,404/69,9,1.2717381477355953
47,404/69,11,1.1663336563110356
47,404/69,12,0.024583625793456854
47,405/17,1,0.23690638303756717
47,405/17,2,0.00647941350936887
47,405/17,3,0.027776455879211515
47,405/17,4,0.09354910850524911
47,405/17,5,0.010394487380981365
47,405/17,6,0.04852584362030021
47,405/17,7,0.3214588642120362
47,405/17,8,0.32971469879150395
47,405/17,10,0.15251983404159541
47,405/17,11,0.1768610882759094
47,405/34,1,1.1326509666442872
47,405/34,2,1.0722221469879152
47,405/34,3,0.9729986095428469
47,405/34,4,0.694486141204834
47,405/34,5,0.24277256965637228
47,405/34,6,0.011785736083984588
47,405/34,7,0.02079982757568377
47,405/34,8,1.7634258460998535
47,405/34,9,1.7667969417572023
47,405/34,10,0.9075444412231446
47,405/34,12,0.34628812789916985
47,418/15,1,0.28655290603637695
47,418/15,2,0.1557726716995239
47,418/15,3,0.15419204473495474
47,418/15,4,0.3650978755950929
47,418/15,5,0.2756780195236206
47,418/15,6,0.38667737007141123
47,418/15,7,0.1351630306243896
47,418/15,8,0.3202307462692261
47,418/15,10,0.1913422441482544
47,418/15,11,0.30880348205566405
47,418/4,1,0.006687450408935591
47,418/4,2,0.20527339935302735
47,418/4,3,0.28881409645080547
47,418/4,4,0.09865071296691896
47,418/4,5,0.13190175056457498
47,418/4,6,0.21977918624877946
47,418/4,7,0.13900821685791032
47,418/4,11,0.24596943378448488
48,330/183,1,0.42848701953887947
48,330/183,3,0.29216387748718264
48,330/183,5,0.14083707332611084
48,330/183,7,1.0939500236511233
48,330/183,8,0.8486905670166016
48,330/183,9,0.4282965278625488
48,330/183,10,0.14329281330108645
48,330/183,12,0.002901306152343741
48,331/2,1,1.6706668281555173
48,331/2,2,0.22316690444946286
48,331/2,3,0.12307415008544886
48,331/2,4,0.5798465919494626
48,331/2,5,0.009447135925293004
48,331/2,6,0.4536226844787601
48,331/2,7,1.2565877342224123
48,331/2,8,0.9388047790527345
48,331/2,9,0.6215458106994625
48,331/2,11,0.01937143325805657
48,331/2,12,0.22116329193115192
48,341/17,1,0.3982534027099618
48,341/17,3,0.5430442810058587
48,341/17,7,0.052118110656738104
48,341/17,8,0.03184570312499968
48,341/17,10,0.20288024902343782
48,341/17,12,0.01967641830444311
48,342/78,1,6.235606784820557
48,342/78,2,1.1928299236297608
48,342/78,3,2.199184284210205
48,342/78,4,1.5539295339584351
48,342/78,5,0.699707989692688
48,342/78,6,0.7183947014808654
48,342/78,7,0.16848516941070546
48,342/78,8,1.0007122492790221
48,342/78,9,1.004732346534729
48,342/78,10,1.4128179931640625
48,342/78,11,1.0655480957031251
48,342/78,12,3.8781082153320314
48,342/97,1,0.4319284248352053
48,342/97,2,0.10641981124877908
48,342/97,3,0.3108170318603518
48,342/97,4,0.3320323753356931
48,377/86,1,0.005302476882934393
48,377/86,3,0.6611836433410643
48,377/86,5,0.37585580825805653
48,377/86,6,0.5000398445129397
48,377/86,7,0.820634250640869
48,377/86,8,0.35276184082031214
48,377/86,9,0.3309740257263183
48,377/86,10,0.09319684982299847
48,377/86,12,0.08494631767272942
48,377/94,1,0.025018978118896307
48,377/94,3,0.022324085235595703
48,377/94,5,0.15740766525268546
48,377/94,7,0.16003785133361825
48,377/94,8,0.29513190269470213
48,377/94,9,0.27406761169433613
