"data","localizacao","caudal_médio_diário(m3/s)","coord_x_m","coord_y_m"
1974-11-14,ALMOUROL (17G/02H),"325.70",179148.403,276991.639
1974-11-15,ALMOUROL (17G/02H),"307.00",179148.403,276991.639
1974-11-16,ALMOUROL (17G/02H),"309.30",179148.403,276991.639
1974-11-17,ALMOUROL (17G/02H),"296.30",179148.403,276991.639
1974-11-18,ALMOUROL (17G/02H),"310.50",179148.403,276991.639
1974-11-19,ALMOUROL (17G/02H),"330.40",179148.403,276991.639
1974-11-20,ALMOUROL (17G/02H),"326.50",179148.403,276991.639
1974-11-21,ALMOUROL (17G/02H),"315.60",179148.403,276991.639
1974-11-22,ALMOUROL (17G/02H),"306.20",179148.403,276991.639
1974-11-23,ALMOUROL (17G/02H),"291.30",179148.403,276991.639
1974-11-24,ALMOUROL (17G/02H),"267.90",179148.403,276991.639
1974-11-25,ALMOUROL (17G/02H),"254.60",179148.403,276991.639
1974-11-26,ALMOUROL (17G/02H),"272.10",179148.403,276991.639
1974-11-27,ALMOUROL (17G/02H),"267.90",179148.403,276991.639
1974-11-28,ALMOUROL (17G/02H),"265.70",179148.403,276991.639
1974-11-29,ALMOUROL (17G/02H),"257.80",179148.403,276991.639
1974-11-30,ALMOUROL (17G/02H),"254.00",179148.403,276991.639
1974-12-01,ALMOUROL (17G/02H),"257.00",179148.403,276991.639
1974-12-02,ALMOUROL (17G/02H),"257.80",179148.403,276991.639
1974-12-03,ALMOUROL (17G/02H),"267.00",179148.403,276991.639
1974-12-04,ALMOUROL (17G/02H),"227.70",179148.403,276991.639
1974-12-05,ALMOUROL (17G/02H),"244.90",179148.403,276991.639
1974-12-06,ALMOUROL (17G/02H),"238.10",179148.403,276991.639
1974-12-07,ALMOUROL (17G/02H),"222.50",179148.403,276991.639
1974-12-08,ALMOUROL (17G/02H),"200.20",179148.403,276991.639
1974-12-09,ALMOUROL (17G/02H),"240.90",179148.403,276991.639
1974-12-10,ALMOUROL (17G/02H),"321.90",179148.403,276991.639
1974-12-11,ALMOUROL (17G/02H),"330.30",179148.403,276991.639
1974-12-12,ALMOUROL (17G/02H),"354.60",179148.403,276991.639
1974-12-13,ALMOUROL (17G/02H),"334.10",179148.403,276991.639
1974-12-14,ALMOUROL (17G/02H),"276.00",179148.403,276991.639
1974-12-15,ALMOUROL (17G/02H),"207.50",179148.403,276991.639
1974-12-16,ALMOUROL (17G/02H),"266.70",179148.403,276991.639
1974-12-17,ALMOUROL (17G/02H),"222.30",179148.403,276991.639
1974-12-18,ALMOUROL (17G/02H),"235.90",179148.403,276991.639
1974-12-19,ALMOUROL (17G/02H),"271.60",179148.403,276991.639
1974-12-20,ALMOUROL (17G/02H),"178.80",179148.403,276991.639
1974-12-21,ALMOUROL (17G/02H),"158.90",179148.403,276991.639
1974-12-22,ALMOUROL (17G/02H),"168.50",179148.403,276991.639
1974-12-23,ALMOUROL (17G/02H),"149.80",179148.403,276991.639
1974-12-24,ALMOUROL (17G/02H),"178.00",179148.403,276991.639
1974-12-25,ALMOUROL (17G/02H),"140.50",179148.403,276991.639
1974-12-26,ALMOUROL (17G/02H),"133.10",179148.403,276991.639
1974-12-27,ALMOUROL (17G/02H),"127.70",179148.403,276991.639
1974-12-28,ALMOUROL (17G/02H),"37.90",179148.403,276991.639
1974-12-29,ALMOUROL (17G/02H),"26.60",179148.403,276991.639
1974-12-30,ALMOUROL (17G/02H),"102.70",179148.403,276991.639
1974-12-31,ALMOUROL (17G/02H),"188.50",179148.403,276991.639
1975-01-01,ALMOUROL (17G/02H),"134.50",179148.403,276991.639
1975-01-02,ALMOUROL (17G/02H),"124.50",179148.403,276991.639
1975-01-03,ALMOUROL (17G/02H),"132.90",179148.403,276991.639
1975-01-04,ALMOUROL (17G/02H),"124.10",179148.403,276991.639
1975-01-05,ALMOUROL (17G/02H),"145.30",179148.403,276991.639
1975-01-06,ALMOUROL (17G/02H),"163.30",179148.403,276991.639
1975-01-07,ALMOUROL (17G/02H),"219.80",179148.403,276991.639
1975-01-08,ALMOUROL (17G/02H),"196.60",179148.403,276991.639
1975-01-09,ALMOUROL (17G/02H),"242.90",179148.403,276991.639
1975-01-10,ALMOUROL (17G/02H),"264.70",179148.403,276991.639
1975-01-11,ALMOUROL (17G/02H),"237.40",179148.403,276991.639
1975-01-12,ALMOUROL (17G/02H),"248.80",179148.403,276991.639
1975-01-13,ALMOUROL (17G/02H),"248.40",179148.403,276991.639
1975-01-14,ALMOUROL (17G/02H),"193.30",179148.403,276991.639
1975-01-15,ALMOUROL (17G/02H),"197.80",179148.403,276991.639
1975-01-16,ALMOUROL (17G/02H),"181.00",179148.403,276991.639
1975-01-17,ALMOUROL (17G/02H),"171.40",179148.403,276991.639
1975-01-18,ALMOUROL (17G/02H),"131.70",179148.403,276991.639
1975-01-19,ALMOUROL (17G/02H),"126.90",179148.403,276991.639
1975-01-20,ALMOUROL (17G/02H),"149.30",179148.403,276991.639
1975-01-21,ALMOUROL (17G/02H),"145.30",179148.403,276991.639
1975-01-22,ALMOUROL (17G/02H),"131.90",179148.403,276991.639
1975-01-23,ALMOUROL (17G/02H),"180.20",179148.403,276991.639
1975-01-24,ALMOUROL (17G/02H),"180.40",179148.403,276991.639
1975-01-25,ALMOUROL (17G/02H),"140.30",179148.403,276991.639
1975-01-26,ALMOUROL (17G/02H),"128.30",179148.403,276991.639
1975-01-27,ALMOUROL (17G/02H),"130.70",179148.403,276991.639
1975-01-28,ALMOUROL (17G/02H),"201.90",179148.403,276991.639
1975-01-29,ALMOUROL (17G/02H),"176.60",179148.403,276991.639
1975-01-30,ALMOUROL (17G/02H),"139.30",179148.403,276991.639
1975-01-31,ALMOUROL (17G/02H),"190.00",179148.403,276991.639
1975-02-01,ALMOUROL (17G/02H),"128.60",179148.403,276991.639
1975-02-02,ALMOUROL (17G/02H),"85.00",179148.403,276991.639
1975-02-03,ALMOUROL (17G/02H),"118.20",179148.403,276991.639
1975-02-04,ALMOUROL (17G/02H),"180.70",179148.403,276991.639
1975-02-05,ALMOUROL (17G/02H),"191.10",179148.403,276991.639
1975-02-06,ALMOUROL (17G/02H),"183.20",179148.403,276991.639
1975-02-07,ALMOUROL (17G/02H),"282.70",179148.403,276991.639
1975-02-08,ALMOUROL (17G/02H),"206.00",179148.403,276991.639
1975-02-09,ALMOUROL (17G/02H),"166.30",179148.403,276991.639
1975-02-10,ALMOUROL (17G/02H),"246.80",179148.403,276991.639
1975-02-11,ALMOUROL (17G/02H),"247.10",179148.403,276991.639
1975-02-12,ALMOUROL (17G/02H),"305.80",179148.403,276991.639
1975-02-13,ALMOUROL (17G/02H),"317.50",179148.403,276991.639
1975-02-14,ALMOUROL (17G/02H),"268.70",179148.403,276991.639
1975-02-15,ALMOUROL (17G/02H),"188.40",179148.403,276991.639
1975-02-16,ALMOUROL (17G/02H),"159.20",179148.403,276991.639
1975-02-17,ALMOUROL (17G/02H),"139.10",179148.403,276991.639
1975-02-18,ALMOUROL (17G/02H),"152.60",179148.403,276991.639
1975-02-19,ALMOUROL (17G/02H),"98.50",179148.403,276991.639
1975-02-20,ALMOUROL (17G/02H),"108.90",179148.403,276991.639
1975-02-21,ALMOUROL (17G/02H),"165.00",179148.403,276991.639
1975-02-22,ALMOUROL (17G/02H),"114.30",179148.403,276991.639
1975-02-23,ALMOUROL (17G/02H),"128.60",179148.403,276991.639
1975-02-24,ALMOUROL (17G/02H),"134.50",179148.403,276991.639
1975-02-25,ALMOUROL (17G/02H),"168.40",179148.403,276991.639
1975-02-26,ALMOUROL (17G/02H),"148.80",179148.403,276991.639
1975-02-27,ALMOUROL (17G/02H),"126.10",179148.403,276991.639
1975-02-28,ALMOUROL (17G/02H),"267.50",179148.403,276991.639
1975-03-01,ALMOUROL (17G/02H),"228.90",179148.403,276991.639
1975-03-02,ALMOUROL (17G/02H),"199.70",179148.403,276991.639
1975-03-03,ALMOUROL (17G/02H),"250.50",179148.403,276991.639
1975-03-04,ALMOUROL (17G/02H),"518.20",179148.403,276991.639
1975-03-05,ALMOUROL (17G/02H),"1130.20",179148.403,276991.639
1975-03-06,ALMOUROL (17G/02H),"704.00",179148.403,276991.639
1975-03-07,ALMOUROL (17G/02H),"591.90",179148.403,276991.639
1975-03-08,ALMOUROL (17G/02H),"477.40",179148.403,276991.639
1975-03-09,ALMOUROL (17G/02H),"250.90",179148.403,276991.639
1975-03-10,ALMOUROL (17G/02H),"375.10",179148.403,276991.639
1975-03-11,ALMOUROL (17G/02H),"605.60",179148.403,276991.639
1975-03-12,ALMOUROL (17G/02H),"487.20",179148.403,276991.639
1975-03-13,ALMOUROL (17G/02H),"418.60",179148.403,276991.639
1975-03-14,ALMOUROL (17G/02H),"373.00",179148.403,276991.639
1975-03-15,ALMOUROL (17G/02H),"367.80",179148.403,276991.639
1975-03-16,ALMOUROL (17G/02H),"313.60",179148.403,276991.639
1975-03-17,ALMOUROL (17G/02H),"815.20",179148.403,276991.639
1975-03-18,ALMOUROL (17G/02H),"968.80",179148.403,276991.639
1975-03-19,ALMOUROL (17G/02H),"746.60",179148.403,276991.639
1975-03-20,ALMOUROL (17G/02H),"654.60",179148.403,276991.639
1975-03-21,ALMOUROL (17G/02H),"496.50",179148.403,276991.639
1975-03-22,ALMOUROL (17G/02H),"443.90",179148.403,276991.639
1975-03-23,ALMOUROL (17G/02H),"411.50",179148.403,276991.639
1975-03-24,ALMOUROL (17G/02H),"361.90",179148.403,276991.639
1975-03-25,ALMOUROL (17G/02H),"267.70",179148.403,276991.639
1975-03-26,ALMOUROL (17G/02H),"212.40",179148.403,276991.639
1975-03-27,ALMOUROL (17G/02H),"240.90",179148.403,276991.639
1975-03-28,ALMOUROL (17G/02H),"282.90",179148.403,276991.639
1975-03-29,ALMOUROL (17G/02H),"261.80",179148.403,276991.639
1975-03-30,ALMOUROL (17G/02H),"316.10",179148.403,276991.639
1975-03-31,ALMOUROL (17G/02H),"310.90",179148.403,276991.639
1975-04-01,ALMOUROL (17G/02H),"333.90",179148.403,276991.639
1975-04-02,ALMOUROL (17G/02H),"322.30",179148.403,276991.639
1975-04-03,ALMOUROL (17G/02H),"357.30",179148.403,276991.639
1975-04-04,ALMOUROL (17G/02H),"450.40",179148.403,276991.639
1975-04-05,ALMOUROL (17G/02H),"362.30",179148.403,276991.639
1975-04-06,ALMOUROL (17G/02H),"344.10",179148.403,276991.639
1975-04-07,ALMOUROL (17G/02H),"350.40",179148.403,276991.639
1975-04-08,ALMOUROL (17G/02H),"369.30",179148.403,276991.639
1975-04-09,ALMOUROL (17G/02H),"249.60",179148.403,276991.639
1975-04-10,ALMOUROL (17G/02H),"248.10",179148.403,276991.639
1975-04-11,ALMOUROL (17G/02H),"232.50",179148.403,276991.639
1975-04-12,ALMOUROL (17G/02H),"241.50",179148.403,276991.639
1975-04-13,ALMOUROL (17G/02H),"214.50",179148.403,276991.639
1975-04-14,ALMOUROL (17G/02H),"182.80",179148.403,276991.639
1975-04-15,ALMOUROL (17G/02H),"267.40",179148.403,276991.639
1975-04-16,ALMOUROL (17G/02H),"235.60",179148.403,276991.639
1975-04-17,ALMOUROL (17G/02H),"169.10",179148.403,276991.639
1975-04-18,ALMOUROL (17G/02H),"202.10",179148.403,276991.639
1975-04-19,ALMOUROL (17G/02H),"228.50",179148.403,276991.639
1975-04-20,ALMOUROL (17G/02H),"117.30",179148.403,276991.639
1975-04-21,ALMOUROL (17G/02H),"163.00",179148.403,276991.639
1975-04-22,ALMOUROL (17G/02H),"137.50",179148.403,276991.639
1975-04-23,ALMOUROL (17G/02H),"142.20",179148.403,276991.639
1975-04-24,ALMOUROL (17G/02H),"139.40",179148.403,276991.639
1975-04-25,ALMOUROL (17G/02H),"110.00",179148.403,276991.639
1975-04-26,ALMOUROL (17G/02H),"97.80",179148.403,276991.639
1975-04-27,ALMOUROL (17G/02H),"173.20",179148.403,276991.639
1975-04-28,ALMOUROL (17G/02H),"136.50",179148.403,276991.639
1975-04-29,ALMOUROL (17G/02H),"157.90",179148.403,276991.639
1975-04-30,ALMOUROL (17G/02H),"151.90",179148.403,276991.639
1975-05-01,ALMOUROL (17G/02H),"114.60",179148.403,276991.639
1975-05-02,ALMOUROL (17G/02H),"105.10",179148.403,276991.639
1975-05-03,ALMOUROL (17G/02H),"119.30",179148.403,276991.639
1975-05-04,ALMOUROL (17G/02H),"136.30",179148.403,276991.639
1975-05-05,ALMOUROL (17G/02H),"132.60",179148.403,276991.639
1975-05-06,ALMOUROL (17G/02H),"100.50",179148.403,276991.639
1975-05-07,ALMOUROL (17G/02H),"76.20",179148.403,276991.639
1975-05-08,ALMOUROL (17G/02H),"171.00",179148.403,276991.639
1975-05-09,ALMOUROL (17G/02H),"267.70",179148.403,276991.639
1975-05-10,ALMOUROL (17G/02H),"109.70",179148.403,276991.639
1975-05-11,ALMOUROL (17G/02H),"72.90",179148.403,276991.639
1975-05-12,ALMOUROL (17G/02H),"170.10",179148.403,276991.639
1975-05-13,ALMOUROL (17G/02H),"151.70",179148.403,276991.639
1975-05-14,ALMOUROL (17G/02H),"228.00",179148.403,276991.639
1975-05-15,ALMOUROL (17G/02H),"188.70",179148.403,276991.639
1975-05-16,ALMOUROL (17G/02H),"185.20",179148.403,276991.639
1975-05-17,ALMOUROL (17G/02H),"132.10",179148.403,276991.639
1975-05-18,ALMOUROL (17G/02H),"125.70",179148.403,276991.639
1975-05-19,ALMOUROL (17G/02H),"205.70",179148.403,276991.639
1975-05-20,ALMOUROL (17G/02H),"159.40",179148.403,276991.639
1975-05-21,ALMOUROL (17G/02H),"155.50",179148.403,276991.639
1975-05-22,ALMOUROL (17G/02H),"162.50",179148.403,276991.639
1975-05-23,ALMOUROL (17G/02H),"187.30",179148.403,276991.639
1975-05-24,ALMOUROL (17G/02H),"204.30",179148.403,276991.639
1975-05-25,ALMOUROL (17G/02H),"159.10",179148.403,276991.639
1975-05-26,ALMOUROL (17G/02H),"196.70",179148.403,276991.639
1975-05-27,ALMOUROL (17G/02H),"183.60",179148.403,276991.639
1975-05-28,ALMOUROL (17G/02H),"158.90",179148.403,276991.639
1975-05-29,ALMOUROL (17G/02H),"199.10",179148.403,276991.639
1975-05-30,ALMOUROL (17G/02H),"156.10",179148.403,276991.639
1975-05-31,ALMOUROL (17G/02H),"177.70",179148.403,276991.639
1975-06-01,ALMOUROL (17G/02H),"86.70",179148.403,276991.639
1975-06-02,ALMOUROL (17G/02H),"105.50",179148.403,276991.639
1975-06-03,ALMOUROL (17G/02H),"101.40",179148.403,276991.639
1975-06-04,ALMOUROL (17G/02H),"94.60",179148.403,276991.639
1975-06-05,ALMOUROL (17G/02H),"86.20",179148.403,276991.639
1975-06-06,ALMOUROL (17G/02H),"90.00",179148.403,276991.639
1975-06-07,ALMOUROL (17G/02H),"60.70",179148.403,276991.639
1975-06-08,ALMOUROL (17G/02H),"60.80",179148.403,276991.639
1975-06-09,ALMOUROL (17G/02H),"85.50",179148.403,276991.639
1975-06-10,ALMOUROL (17G/02H),"47.40",179148.403,276991.639
1975-06-11,ALMOUROL (17G/02H),"89.20",179148.403,276991.639
1975-06-12,ALMOUROL (17G/02H),"298.80",179148.403,276991.639
1975-06-13,ALMOUROL (17G/02H),"254.90",179148.403,276991.639
1975-06-14,ALMOUROL (17G/02H),"259.60",179148.403,276991.639
1975-06-15,ALMOUROL (17G/02H),"150.30",179148.403,276991.639
1975-06-16,ALMOUROL (17G/02H),"167.60",179148.403,276991.639
1975-06-17,ALMOUROL (17G/02H),"205.10",179148.403,276991.639
1975-06-18,ALMOUROL (17G/02H),"223.10",179148.403,276991.639
1975-06-19,ALMOUROL (17G/02H),"249.10",179148.403,276991.639
1975-06-20,ALMOUROL (17G/02H),"224.00",179148.403,276991.639
1975-06-21,ALMOUROL (17G/02H),"153.50",179148.403,276991.639
1975-06-22,ALMOUROL (17G/02H),"121.30",179148.403,276991.639
1975-06-23,ALMOUROL (17G/02H),"187.20",179148.403,276991.639
1975-06-24,ALMOUROL (17G/02H),"242.20",179148.403,276991.639
1975-06-25,ALMOUROL (17G/02H),"222.50",179148.403,276991.639
1975-06-26,ALMOUROL (17G/02H),"262.20",179148.403,276991.639
1975-06-27,ALMOUROL (17G/02H),"226.30",179148.403,276991.639
1975-06-28,ALMOUROL (17G/02H),"116.00",179148.403,276991.639
1975-06-29,ALMOUROL (17G/02H),"99.80",179148.403,276991.639
1975-06-30,ALMOUROL (17G/02H),"176.10",179148.403,276991.639
1975-07-01,ALMOUROL (17G/02H),"238.10",179148.403,276991.639
1975-07-02,ALMOUROL (17G/02H),"227.80",179148.403,276991.639
1975-07-03,ALMOUROL (17G/02H),"180.40",179148.403,276991.639
1975-07-04,ALMOUROL (17G/02H),"153.00",179148.403,276991.639
1975-07-05,ALMOUROL (17G/02H),"127.20",179148.403,276991.639
1975-07-06,ALMOUROL (17G/02H),"143.90",179148.403,276991.639
1975-07-07,ALMOUROL (17G/02H),"195.40",179148.403,276991.639
1975-07-08,ALMOUROL (17G/02H),"287.70",179148.403,276991.639
1975-07-09,ALMOUROL (17G/02H),"353.40",179148.403,276991.639
1975-07-10,ALMOUROL (17G/02H),"281.40",179148.403,276991.639
1975-07-11,ALMOUROL (17G/02H),"249.70",179148.403,276991.639
1975-07-12,ALMOUROL (17G/02H),"240.80",179148.403,276991.639
1975-07-13,ALMOUROL (17G/02H),"150.40",179148.403,276991.639
1975-07-14,ALMOUROL (17G/02H),"151.70",179148.403,276991.639
1975-07-15,ALMOUROL (17G/02H),"319.90",179148.403,276991.639
1975-07-16,ALMOUROL (17G/02H),"248.00",179148.403,276991.639
1975-07-17,ALMOUROL (17G/02H),"240.00",179148.403,276991.639
1975-07-18,ALMOUROL (17G/02H),"309.60",179148.403,276991.639
1975-07-19,ALMOUROL (17G/02H),"217.60",179148.403,276991.639
1975-07-20,ALMOUROL (17G/02H),"199.30",179148.403,276991.639
1975-07-21,ALMOUROL (17G/02H),"304.90",179148.403,276991.639
1975-07-22,ALMOUROL (17G/02H),"367.40",179148.403,276991.639
1975-07-23,ALMOUROL (17G/02H),"416.30",179148.403,276991.639
1975-07-24,ALMOUROL (17G/02H),"372.70",179148.403,276991.639
1975-07-25,ALMOUROL (17G/02H),"251.80",179148.403,276991.639
1975-07-26,ALMOUROL (17G/02H),"273.60",179148.403,276991.639
1975-07-27,ALMOUROL (17G/02H),"158.60",179148.403,276991.639
1975-07-28,ALMOUROL (17G/02H),"53.50",179148.403,276991.639
1975-07-29,ALMOUROL (17G/02H),"70.60",179148.403,276991.639
1975-07-30,ALMOUROL (17G/02H),"147.00",179148.403,276991.639
1975-07-31,ALMOUROL (17G/02H),"170.10",179148.403,276991.639
1975-08-01,ALMOUROL (17G/02H),"137.90",179148.403,276991.639
1975-08-02,ALMOUROL (17G/02H),"117.00",179148.403,276991.639
1975-08-03,ALMOUROL (17G/02H),"87.10",179148.403,276991.639
1975-08-04,ALMOUROL (17G/02H),"52.30",179148.403,276991.639
1975-08-05,ALMOUROL (17G/02H),"93.20",179148.403,276991.639
1975-08-06,ALMOUROL (17G/02H),"115.90",179148.403,276991.639
1975-08-07,ALMOUROL (17G/02H),"154.70",179148.403,276991.639
1975-08-08,ALMOUROL (17G/02H),"157.60",179148.403,276991.639
1975-08-09,ALMOUROL (17G/02H),"163.70",179148.403,276991.639
1975-08-10,ALMOUROL (17G/02H),"200.20",179148.403,276991.639
1975-08-11,ALMOUROL (17G/02H),"133.40",179148.403,276991.639
1975-08-12,ALMOUROL (17G/02H),"124.00",179148.403,276991.639
1975-08-13,ALMOUROL (17G/02H),"77.80",179148.403,276991.639
1975-08-14,ALMOUROL (17G/02H),"241.70",179148.403,276991.639
1975-08-15,ALMOUROL (17G/02H),"97.30",179148.403,276991.639
1975-08-16,ALMOUROL (17G/02H),"40.20",179148.403,276991.639
1975-08-17,ALMOUROL (17G/02H),"67.40",179148.403,276991.639
1975-08-18,ALMOUROL (17G/02H),"53.10",179148.403,276991.639
1975-08-19,ALMOUROL (17G/02H),"48.50",179148.403,276991.639
1975-08-20,ALMOUROL (17G/02H),"82.70",179148.403,276991.639
1975-08-21,ALMOUROL (17G/02H),"139.10",179148.403,276991.639
1975-08-22,ALMOUROL (17G/02H),"208.50",179148.403,276991.639
1975-08-23,ALMOUROL (17G/02H),"118.60",179148.403,276991.639
1975-08-24,ALMOUROL (17G/02H),"63.40",179148.403,276991.639
1975-08-25,ALMOUROL (17G/02H),"61.10",179148.403,276991.639
1975-08-26,ALMOUROL (17G/02H),"41.50",179148.403,276991.639
1975-08-27,ALMOUROL (17G/02H),"76.30",179148.403,276991.639
1975-08-28,ALMOUROL (17G/02H),"68.50",179148.403,276991.639
1975-08-29,ALMOUROL (17G/02H),"64.70",179148.403,276991.639
1975-08-30,ALMOUROL (17G/02H),"47.60",179148.403,276991.639
1975-08-31,ALMOUROL (17G/02H),"35.60",179148.403,276991.639
1975-09-01,ALMOUROL (17G/02H),"47.40",179148.403,276991.639
1975-09-02,ALMOUROL (17G/02H),"63.10",179148.403,276991.639
1975-09-03,ALMOUROL (17G/02H),"91.90",179148.403,276991.639
1975-09-04,ALMOUROL (17G/02H),"135.20",179148.403,276991.639
1975-09-05,ALMOUROL (17G/02H),"139.90",179148.403,276991.639
1975-09-06,ALMOUROL (17G/02H),"67.80",179148.403,276991.639
1975-09-07,ALMOUROL (17G/02H),"27.30",179148.403,276991.639
1975-09-08,ALMOUROL (17G/02H),"37.90",179148.403,276991.639
1975-09-09,ALMOUROL (17G/02H),"62.00",179148.403,276991.639
1975-09-10,ALMOUROL (17G/02H),"53.30",179148.403,276991.639
1975-09-11,ALMOUROL (17G/02H),"64.50",179148.403,276991.639
1975-09-12,ALMOUROL (17G/02H),"62.60",179148.403,276991.639
1975-09-13,ALMOUROL (17G/02H),"103.60",179148.403,276991.639
1975-09-14,ALMOUROL (17G/02H),"77.90",179148.403,276991.639
1975-09-15,ALMOUROL (17G/02H),"57.20",179148.403,276991.639
1975-09-16,ALMOUROL (17G/02H),"76.80",179148.403,276991.639
1975-09-17,ALMOUROL (17G/02H),"84.50",179148.403,276991.639
1975-09-18,ALMOUROL (17G/02H),"95.80",179148.403,276991.639
1975-09-19,ALMOUROL (17G/02H),"101.20",179148.403,276991.639
1975-09-20,ALMOUROL (17G/02H),"64.90",179148.403,276991.639
1975-09-21,ALMOUROL (17G/02H),"61.60",179148.403,276991.639
1975-09-22,ALMOUROL (17G/02H),"61.40",179148.403,276991.639
1975-09-23,ALMOUROL (17G/02H),"97.60",179148.403,276991.639
1975-09-24,ALMOUROL (17G/02H),"105.40",179148.403,276991.639
1975-09-25,ALMOUROL (17G/02H),"94.30",179148.403,276991.639
1975-09-26,ALMOUROL (17G/02H),"93.70",179148.403,276991.639
1975-09-27,ALMOUROL (17G/02H),"60.40",179148.403,276991.639
1975-09-28,ALMOUROL (17G/02H),"49.30",179148.403,276991.639
1975-09-29,ALMOUROL (17G/02H),"14.30",179148.403,276991.639
1975-09-30,ALMOUROL (17G/02H),"102.20",179148.403,276991.639
1975-10-01,ALMOUROL (17G/02H),"113.10",179148.403,276991.639
1975-10-02,ALMOUROL (17G/02H),"92.00",179148.403,276991.639
1975-10-03,ALMOUROL (17G/02H),"113.20",179148.403,276991.639
1975-10-04,ALMOUROL (17G/02H),"78.40",179148.403,276991.639
1975-10-05,ALMOUROL (17G/02H),"30.90",179148.403,276991.639
1975-10-06,ALMOUROL (17G/02H),"98.00",179148.403,276991.639
1975-10-07,ALMOUROL (17G/02H),"161.20",179148.403,276991.639
1975-10-08,ALMOUROL (17G/02H),"134.40",179148.403,276991.639
1975-10-09,ALMOUROL (17G/02H),"123.80",179148.403,276991.639
1975-10-10,ALMOUROL (17G/02H),"96.70",179148.403,276991.639
1975-10-11,ALMOUROL (17G/02H),"62.70",179148.403,276991.639
1975-10-12,ALMOUROL (17G/02H),"36.30",179148.403,276991.639
1975-10-13,ALMOUROL (17G/02H),"67.40",179148.403,276991.639
1975-10-14,ALMOUROL (17G/02H),"147.00",179148.403,276991.639
1975-10-15,ALMOUROL (17G/02H),"139.20",179148.403,276991.639
1975-10-16,ALMOUROL (17G/02H),"123.00",179148.403,276991.639
1975-10-17,ALMOUROL (17G/02H),"178.00",179148.403,276991.639
1975-10-18,ALMOUROL (17G/02H),"127.30",179148.403,276991.639
1975-10-19,ALMOUROL (17G/02H),"41.30",179148.403,276991.639
1975-10-20,ALMOUROL (17G/02H),"79.00",179148.403,276991.639
1975-10-21,ALMOUROL (17G/02H),"124.00",179148.403,276991.639
1975-10-22,ALMOUROL (17G/02H),"125.00",179148.403,276991.639
1975-10-23,ALMOUROL (17G/02H),"122.40",179148.403,276991.639
1975-10-24,ALMOUROL (17G/02H),"113.00",179148.403,276991.639
1975-10-25,ALMOUROL (17G/02H),"59.20",179148.403,276991.639
1975-10-26,ALMOUROL (17G/02H),"21.40",179148.403,276991.639
1975-10-27,ALMOUROL (17G/02H),"50.40",179148.403,276991.639
1975-10-28,ALMOUROL (17G/02H),"89.00",179148.403,276991.639
1975-10-29,ALMOUROL (17G/02H),"77.00",179148.403,276991.639
1975-10-30,ALMOUROL (17G/02H),"68.10",179148.403,276991.639
1975-10-31,ALMOUROL (17G/02H),"91.20",179148.403,276991.639
1975-11-01,ALMOUROL (17G/02H),"67.30",179148.403,276991.639
1975-11-02,ALMOUROL (17G/02H),"59.00",179148.403,276991.639
1975-11-03,ALMOUROL (17G/02H),"103.40",179148.403,276991.639
1975-11-04,ALMOUROL (17G/02H),"92.00",179148.403,276991.639
