"data","localizacao","nitrato"
2005-10-10 00:00:00.000,"354/54","4.21"
2006-03-06 00:00:00.000,"354/54","4.39"
2006-10-02 00:00:00.000,"354/54","3.81"
2013-09-26 00:00:00.000,"354/54","3.8"
2000-07-20 00:00:00.000,"356/31","2.33"
2000-11-08 00:00:00.000,"356/31","1.47"
2001-05-23 00:00:00.000,"356/31",(<)0.600
2001-10-17 00:00:00.000,"356/31",(<)2.000
2002-05-09 00:00:00.000,"356/31",(<)1.000
2002-10-23 00:00:00.000,"356/31",(<)1.000
2003-05-05 00:00:00.000,"356/31","1.0"
2003-11-05 00:00:00.000,"356/31",(<)2.000
2004-05-05 00:00:00.000,"356/31",(<)2.000
2004-10-27 00:00:00.000,"356/31",(<)2.000
2005-03-14 00:00:00.000,"356/31",(<)2.000
2005-10-26 00:00:00.000,"356/31",(<)2.000
2006-05-03 00:00:00.000,"356/31",(<)2.000
2006-11-22 00:00:00.000,"356/31",(<)2.000
2007-03-06 00:00:00.000,"356/31",(<)2.000
2007-10-15 00:00:00.000,"356/31",(<)2.000
2008-04-21 00:00:00.000,"356/31",(<)2.000
2008-12-03 00:00:00.000,"356/31",(<)2.000
2009-05-11 00:00:00.000,"356/31",(e<)0.886
2009-10-12 00:00:00.000,"356/31",(e<)0.886
2010-07-29 15:00:00.000,"356/31",(<)2.000
2011-04-07 15:00:00.000,"356/31",(<)2.000
2012-11-19 10:30:00.000,"356/31",(<)0.890
2013-03-12 09:45:00.000,"356/31","1.0"
2013-11-28 17:31:00.000,"356/31",(<)2.000
2014-02-27 10:00:00.000,"356/31","1.5"
2014-09-30 09:00:00.000,"356/31",(<)0.890
2015-02-24 10:30:00.000,"356/31",(<)0.890
2015-09-15 09:45:00.000,"356/31",(<)0.890
2016-02-22 00:00:00.000,"356/31","10.0"
2016-09-29 00:00:00.000,"356/31","0.93"
2017-04-20 00:00:00.000,"356/31",(<)0.890
2017-11-06 00:00:00.000,"356/31",(<)0.890
2018-05-16 10:40:00.000,"356/31",(<)0.890
2018-10-08 11:00:00.000,"356/31","2.5"
2019-04-10 10:55:00.000,"356/31",(<)2.000
2020-03-17 00:00:00.000,"356/31","0.91"
2021-04-27 09:45:00.000,"356/31",(<)2.000
2021-11-08 10:30:00.000,"356/31","8.7"
2022-03-28 09:45:00.000,"356/31",(<)2.000
2022-10-24 09:55:00.000,"356/31",(<)2.000
2000-03-27 00:00:00.000,"365/18","0.18"
2000-10-16 00:00:00.000,"365/18","0.18"
2001-04-16 00:00:00.000,"365/18","0.18"
2000-03-27 00:00:00.000,"365/27","1.13"
2000-10-16 00:00:00.000,"365/27","0.49"
2001-04-16 00:00:00.000,"365/27","0.49"
2001-10-10 00:00:00.000,"365/27","1.46"
2002-04-10 00:00:00.000,"365/27","0.66"
2002-10-22 00:00:00.000,"365/27","0.84"
2003-04-15 00:00:00.000,"365/27","0.8"
2003-11-10 00:00:00.000,"365/27","0.91"
2004-04-06 00:00:00.000,"365/27","1.11"
2004-10-11 00:00:00.000,"365/27","1.196"
2005-04-04 00:00:00.000,"365/27","0.8"
2005-11-03 00:00:00.000,"365/27","0.66"
2006-04-10 00:00:00.000,"365/27","0.66"
2006-10-23 00:00:00.000,"365/27","0.84"
2007-03-27 00:00:00.000,"365/27","0.84"
2007-11-14 00:00:00.000,"365/27","0.93"
2008-04-07 00:00:00.000,"365/27","0.84"
2008-10-22 00:00:00.000,"365/27","0.84"
2009-06-29 00:00:00.000,"365/27",(e<)0.886
2009-10-26 00:00:00.000,"365/27",(e<)0.886
2010-07-14 10:50:00.000,"365/27","3.0"
2011-02-14 13:40:00.000,"365/27",(<)2.000
2012-11-12 10:15:00.000,"365/27","0.93"
2013-03-11 10:25:00.000,"365/27","1.1"
2013-11-18 09:10:00.000,"365/27",(<)2.000
2014-03-10 10:20:00.000,"365/27","1.3"
2014-05-07 00:00:00.000,"365/27",(<)1.000
2014-10-08 10:00:00.000,"365/27","1.1"
2015-03-03 09:55:00.000,"365/27","1.1"
2015-10-07 10:00:00.000,"365/27","1.1"
2016-03-01 10:25:00.000,"365/27","1.3"
2016-10-10 00:00:00.000,"365/27","1.4"
2017-06-14 00:00:00.000,"365/27",(<)1.000
2017-09-28 00:00:00.000,"365/27","1.4"
2018-05-24 00:00:00.000,"365/27",(<)1.000
2018-10-31 00:00:00.000,"365/27",(<)1.000
2019-05-14 00:00:00.000,"365/27",(<)1.000
2019-09-10 00:00:00.000,"365/27",(<)1.000
2020-06-18 00:00:00.000,"365/27",(<)1.000
2020-10-14 00:00:00.000,"365/27",(<)1.000
2021-04-29 00:00:00.000,"365/27","1.1"
2021-09-22 00:00:00.000,"365/27","1.4"
2022-04-06 00:00:00.000,"365/27","1.8"
2022-09-07 00:00:00.000,"365/27","1.3"
2023-05-10 00:00:00.000,"365/27","1.3"
2006-04-10 00:00:00.000,"365/AG18","350.0"
2006-10-23 00:00:00.000,"365/AG18","390.0"
2007-03-27 00:00:00.000,"365/AG18","330.0"
2007-11-14 00:00:00.000,"365/AG18","390.0"
2008-04-07 00:00:00.000,"365/AG18","320.0"
2006-04-10 00:00:00.000,"365/AG19","120.0"
2006-10-23 00:00:00.000,"365/AG19","93.0"
2007-11-14 00:00:00.000,"365/AG19","94.0"
2008-04-07 00:00:00.000,"365/AG19","110.0"
2008-10-22 00:00:00.000,"365/AG19","86.0"
2006-11-09 00:00:00.000,"365/AG25","86.0"
2007-03-27 00:00:00.000,"365/AG25","88.56"
2008-04-07 00:00:00.000,"365/AG25","180.0"
2008-10-22 00:00:00.000,"365/AG25","170.0"
2009-06-29 00:00:00.000,"365/AG25","186.06"
2009-10-26 00:00:00.000,"365/AG25","88.6"
2010-07-14 11:10:00.000,"365/AG25","170.0"
2011-02-14 14:30:00.000,"365/AG25","130.0"
2012-11-12 10:00:00.000,"365/AG25","160.0"
2013-03-11 10:10:00.000,"365/AG25","110.0"
2013-11-18 10:00:00.000,"365/AG25","44.0"
2014-03-10 11:00:00.000,"365/AG25","110.0"
2014-10-08 10:15:00.000,"365/AG25","77.0"
2015-03-03 10:20:00.000,"365/AG25","100.0"
2015-10-07 09:45:00.000,"365/AG25","110.0"
2016-03-01 09:55:00.000,"365/AG25","200.0"
2016-10-10 09:50:00.000,"365/AG25","110.0"
2017-04-18 09:50:00.000,"365/AG25","150.0"
2017-10-23 10:45:00.000,"365/AG25","120.0"
2018-04-17 09:30:00.000,"365/AG25","340.0"
2018-10-03 09:50:00.000,"365/AG25","140.0"
2019-03-11 09:55:00.000,"365/AG25","130.0"
2019-11-13 10:05:00.000,"365/AG25","140.0"
2020-03-03 10:20:00.000,"365/AG25","320.0"
2020-10-14 10:00:00.000,"365/AG25","430.0"
2021-02-17 10:05:00.000,"365/AG25","230.0"
2021-09-28 09:50:00.000,"365/AG25","160.0"
2022-03-15 10:50:00.000,"365/AG25","170.0"
2022-09-27 10:10:00.000,"365/AG25","230.0"
2023-03-08 10:00:00.000,"365/AG25","240.0"
2023-10-02 09:55:00.000,"365/AG25","120.0"
2006-11-08 00:00:00.000,"367/AG33","25.0"
2007-05-29 00:00:00.000,"367/AG33","8.3"
2008-04-21 00:00:00.000,"367/AG33","12.0"
2009-05-11 00:00:00.000,"367/AG33","20.378"
2009-10-12 00:00:00.000,"367/AG33","7.974"
2010-07-23 15:35:00.000,"367/AG33","14.0"
2011-04-07 13:55:00.000,"367/AG33","2.0"
2012-11-19 11:30:00.000,"367/AG33","3.1"
2013-03-12 11:45:00.000,"367/AG33","22.0"
2014-02-27 12:00:00.000,"367/AG33","21.0"
2014-09-30 11:30:00.000,"367/AG33","23.0"
2015-02-24 10:00:00.000,"367/AG33","26.0"
2015-09-15 11:30:00.000,"367/AG33","27.0"
2016-02-22 11:15:00.000,"367/AG33","30.0"
2016-09-29 12:30:00.000,"367/AG33","33.0"
2017-04-20 12:15:00.000,"367/AG33","29.0"
2017-11-06 12:40:00.000,"367/AG33","31.0"
2018-05-16 11:20:00.000,"367/AG33","33.0"
2018-10-08 11:40:00.000,"367/AG33","28.0"
2019-04-10 11:45:00.000,"367/AG33","30.0"
2020-03-17 00:00:00.000,"367/AG33","34.0"
2021-04-27 10:30:00.000,"367/AG33","33.0"
2021-11-08 11:30:00.000,"367/AG33","33.0"
2022-03-28 10:15:00.000,"367/AG33","33.0"
2022-10-24 10:30:00.000,"367/AG33","35.0"
2023-04-13 10:45:00.000,"367/AG33","37.0"
2023-10-09 10:50:00.000,"367/AG33","35.0"
2013-10-08 00:00:00.000,"368/20",(<)10.000
2014-03-11 00:00:00.000,"368/20",(<)1.000
2014-10-07 00:00:00.000,"368/20","2.0"
2015-10-07 00:00:00.000,"368/20","2.4"
2016-10-11 00:00:00.000,"368/20",(<)1.000
2017-03-07 00:00:00.000,"368/20",(<)1.000
2017-10-03 00:00:00.000,"368/20",(<)1.000
2018-03-06 00:00:00.000,"368/20","1.27"
2018-10-29 00:00:00.000,"368/20",(<)1.000
2019-03-28 00:00:00.000,"368/20",(<)1.000
2019-10-10 00:00:00.000,"368/20","1.25"
2020-06-23 00:00:00.000,"368/20","1.41"
2020-11-03 00:00:00.000,"368/20","1.01"
2021-04-27 00:00:00.000,"368/20","1.03"
2021-10-26 00:00:00.000,"368/20","1.67"
2022-03-22 00:00:00.000,"368/20","1.22"
2022-09-27 00:00:00.000,"368/20",(<)1.000
2000-03-27 00:00:00.000,"377/236","0.62"
2001-04-16 12:30:00.000,"377/236","0.55"
2001-10-10 14:45:00.000,"377/236","1.82"
2002-04-08 00:00:00.000,"377/236","1.32"
2002-10-22 00:00:00.000,"377/236","0.84"
2003-04-09 00:00:00.000,"377/236","1.41"
2003-11-10 00:00:00.000,"377/236","2.2"
2005-04-04 00:00:00.000,"377/236","2.6"
2005-11-03 00:00:00.000,"377/236","0.9"
2006-04-10 00:00:00.000,"377/236","2.1"
2006-10-24 00:00:00.000,"377/236","3.3"
2007-11-15 00:00:00.000,"377/236","2.1"
2008-04-14 00:00:00.000,"377/236","0.89"
2008-10-29 00:00:00.000,"377/236","3.0"
2009-04-27 00:00:00.000,"377/236","3.5"
2009-09-23 00:00:00.000,"377/236","3.4"
2010-07-12 09:45:00.000,"377/236","10.0"
2012-03-01 00:00:00.000,"378/167","11.0"
2012-09-27 00:00:00.000,"378/167",(<)4.000
2013-01-23 00:00:00.000,"378/167","13.0"
2014-06-04 00:00:00.000,"378/167",(<)1.000
2014-10-08 00:00:00.000,"378/167","1.0"
2015-07-01 00:00:00.000,"378/167",(<)1.000
2016-06-16 00:00:00.000,"378/167","9.1"
2016-09-20 00:00:00.000,"378/167",(<)1.000
2017-05-31 00:00:00.000,"378/167","1.8"
2017-11-02 00:00:00.000,"378/167","3.6"
2019-05-28 00:00:00.000,"378/167","2.4"
2000-03-27 00:00:00.000,"378/57","0.75"
2000-10-16 00:00:00.000,"378/57","2.7"
2001-04-16 00:00:00.000,"378/57","1.24"
2001-10-10 00:00:00.000,"378/57","2.04"
2002-04-08 00:00:00.000,"378/57","2.84"
2002-10-22 00:00:00.000,"378/57","3.01"
2003-04-09 00:00:00.000,"378/57","1.37"
2004-10-11 00:00:00.000,"378/57","1.728"
2005-05-03 00:00:00.000,"378/57","1.82"
2005-11-03 00:00:00.000,"378/57","1.24"
2006-04-10 00:00:00.000,"378/57","3.94"
2006-10-24 00:00:00.000,"378/57","1.6"
2007-03-20 00:00:00.000,"378/57","1.77"
2007-11-15 00:00:00.000,"378/57","3.99"
2008-04-14 00:00:00.000,"378/57","1.8"
2008-10-29 00:00:00.000,"378/57","1.99"
2009-04-27 00:00:00.000,"378/57","1.063"
2009-09-23 00:00:00.000,"378/57","1.905"
2010-07-12 10:20:00.000,"378/57","3.0"
2011-03-29 10:20:00.000,"378/57","3.0"
2012-12-05 10:45:00.000,"378/57","2.2"
2000-04-03 00:00:00.000,"378/60","3.46"
2000-10-23 00:00:00.000,"378/60","6.78"
2001-10-29 00:00:00.000,"378/60","4.65"
2002-03-18 00:00:00.000,"378/60","6.54"
2002-10-15 00:00:00.000,"378/60","3.26"
2003-04-02 00:00:00.000,"378/60","6.51"
2004-04-26 00:00:00.000,"378/60","5.27"
2004-10-26 00:00:00.000,"378/60","5.272"
2005-04-13 00:00:00.000,"378/60","5.71"
2005-11-16 00:00:00.000,"378/60","6.16"
2006-04-19 00:00:00.000,"378/60","6.16"
2006-11-06 00:00:00.000,"378/60","6.6"
2013-02-06 00:00:00.000,"378/60","6.6"
2000-03-27 00:00:00.000,"378/63","0.22"
2000-10-16 00:00:00.000,"378/63","1.55"
2001-04-16 00:00:00.000,"378/63","0.22"
2001-10-10 00:00:00.000,"378/63","9.26"
2002-04-10 00:00:00.000,"378/63","0.3"
2002-10-22 00:00:00.000,"378/63","0.84"
2003-04-15 00:00:00.000,"378/63","0.84"
2003-11-10 00:00:00.000,"378/63","0.66"
2004-04-06 00:00:00.000,"378/63","15.46"
2004-10-11 00:00:00.000,"378/63","3.234"
2005-04-04 00:00:00.000,"378/63","0.66"
2005-11-03 00:00:00.000,"378/63","0.9"
2006-04-10 00:00:00.000,"378/63","1.15"
2006-10-23 00:00:00.000,"378/63","0.93"
2007-03-27 00:00:00.000,"378/63","0.84"
2007-11-14 00:00:00.000,"378/63","0.82"
2008-04-07 00:00:00.000,"378/63","0.84"
2008-10-22 00:00:00.000,"378/63","0.84"
2009-06-29 00:00:00.000,"378/63",(e<)0.886
2009-10-26 00:00:00.000,"378/63",(e<)0.886
2010-07-14 10:00:00.000,"378/63",(<)2.000
2011-02-14 15:50:00.000,"378/63","11.0"
2012-11-12 09:45:00.000,"378/63",(<)0.890
2013-11-18 08:50:00.000,"378/63","31.0"
2014-03-10 09:50:00.000,"378/63","20.0"
2014-10-08 09:30:00.000,"378/63","6.8"
2015-03-03 09:30:00.000,"378/63","26.0"
2015-10-07 09:25:00.000,"378/63","19.0"
2016-03-01 09:35:00.000,"378/63","17.0"
2016-10-10 09:30:00.000,"378/63","14.0"
2017-04-18 09:30:00.000,"378/63","18.0"
2017-10-23 10:25:00.000,"378/63","21.0"
2018-04-17 11:03:00.000,"378/63","14.0"
2018-10-03 09:30:00.000,"378/63","12.0"
2019-03-11 09:30:00.000,"378/63","15.0"
2019-11-13 09:45:00.000,"378/63","15.0"
2020-03-03 10:00:00.000,"378/63","16.0"
2020-10-14 09:45:00.000,"378/63","14.0"
2021-02-17 09:40:00.000,"378/63","15.0"
2021-09-28 09:30:00.000,"378/63","15.0"
2022-03-15 09:45:00.000,"378/63","16.0"
2022-09-27 09:50:00.000,"378/63","15.0"
2023-03-08 09:35:00.000,"378/63","18.0"
2023-10-02 09:30:00.000,"378/63","15.0"
2000-03-27 00:00:00.000,"378/99","0.93"
2001-04-16 12:00:00.000,"378/99","2.69"
2002-04-08 00:00:00.000,"378/99","1.82"
2002-10-14 00:00:00.000,"378/99","0.89"
2003-04-09 00:00:00.000,"378/99","2.08"
2005-04-04 00:00:00.000,"378/99","2.04"
2005-11-03 00:00:00.000,"378/99","1.73"
2006-04-10 00:00:00.000,"378/99","3.6"
2006-10-24 00:00:00.000,"378/99","2.26"
2007-03-20 00:00:00.000,"378/99","1.1"
2007-11-15 00:00:00.000,"378/99","0.84"
2008-04-14 00:00:00.000,"378/99","0.84"
2008-10-29 00:00:00.000,"378/99","0.84"
2009-04-27 00:00:00.000,"378/99",(e<)0.886
2009-09-23 00:00:00.000,"378/99",(e<)0.886
2010-07-12 11:45:00.000,"378/99",(<)2.000
2006-04-17 00:00:00.000,"378/AG16","48.0"
2006-11-06 00:00:00.000,"378/AG16","19.0"
2007-03-15 00:00:00.000,"378/AG16","6.0"
2008-03-27 00:00:00.000,"378/AG16","45.0"
2008-10-23 00:00:00.000,"378/AG16","51.0"
2009-05-07 00:00:00.000,"378/AG16","54.0"
2009-09-24 00:00:00.000,"378/AG16","37.0"
2010-06-23 15:50:00.000,"378/AG16","39.0"
2011-03-28 09:25:00.000,"378/AG16","9.0"
2013-03-14 10:30:00.000,"378/AG16","32.0"
2013-11-21 14:50:00.000,"378/AG16","45.0"
2014-04-03 11:30:00.000,"378/AG16","34.0"
2014-10-15 11:10:00.000,"378/AG16","30.0"
2015-03-30 15:50:00.000,"378/AG16","21.0"
2015-10-20 11:45:00.000,"378/AG16","33.0"
2016-03-28 08:50:00.000,"378/AG16","27.0"
2016-09-27 09:40:00.000,"378/AG16","34.0"
2017-04-17 10:10:00.000,"378/AG16","31.0"
2017-11-08 08:50:00.000,"378/AG16","23.0"
2018-04-19 08:20:00.000,"378/AG16","28.0"
2018-10-15 08:50:00.000,"378/AG16","34.0"
2019-03-13 09:15:00.000,"378/AG16","32.0"
2019-10-14 09:25:00.000,"378/AG16","31.0"
2020-03-05 09:10:00.000,"378/AG16","40.0"
2020-10-20 09:15:00.000,"378/AG16","34.0"
2021-04-13 08:55:00.000,"378/AG16","27.0"
2021-09-29 09:55:00.000,"378/AG16","32.0"
2022-03-30 09:10:00.000,"378/AG16","29.0"
2022-10-25 09:30:00.000,"378/AG16","17.0"
2023-04-03 09:10:00.000,"378/AG16","30.0"
2023-10-11 08:50:00.000,"378/AG16","32.0"
2000-04-03 00:00:00.000,"379/51","28.74"
2000-10-23 00:00:00.000,"379/51","17.53"
2001-10-29 00:00:00.000,"379/51","16.08"
2002-03-18 00:00:00.000,"379/51","18.3"
2002-10-15 00:00:00.000,"379/51","19.26"
2003-04-02 00:00:00.000,"379/51","15.97"
2004-04-26 00:00:00.000,"379/51","11.03"
2004-10-26 00:00:00.000,"379/51","10.145"
2005-04-13 00:00:00.000,"379/51","18.12"
2005-11-16 00:00:00.000,"379/51","15.0"
2006-04-19 00:00:00.000,"379/51","16.79"
2006-11-06 00:00:00.000,"379/51","17.68"
2007-04-03 00:00:00.000,"379/51","15.46"
2008-03-26 00:00:00.000,"379/51","24.32"
2008-10-15 00:00:00.000,"379/51","20.78"
2009-05-11 00:00:00.000,"379/51","17.72"
2000-04-03 00:00:00.000,"379/52","0.75"
2000-10-23 00:00:00.000,"379/52","0.18"
2001-10-29 00:00:00.000,"379/52","0.18"
2002-03-18 00:00:00.000,"379/52","0.18"
2002-10-15 00:00:00.000,"379/52","0.84"
2003-04-02 00:00:00.000,"379/52","0.84"
2004-04-26 00:00:00.000,"379/52","0.66"
2004-10-26 00:00:00.000,"379/52","0.664"
2005-04-13 00:00:00.000,"379/52","0.66"
2005-11-16 00:00:00.000,"379/52","0.66"
2006-04-19 00:00:00.000,"379/52","0.66"
2006-11-06 00:00:00.000,"379/52","0.84"
2007-04-03 00:00:00.000,"379/52","0.84"
2008-03-26 00:00:00.000,"379/52","0.84"
2008-10-15 00:00:00.000,"379/52","0.84"
2009-05-11 00:00:00.000,"379/52",(e<)0.886
2009-10-12 00:00:00.000,"379/52",(e<)0.886
2010-06-23 09:30:00.000,"379/52",(<)2.000
2013-02-26 00:00:00.000,"379/52",(<)4.000
2014-06-24 00:00:00.000,"379/52",(<)1.000
2014-10-21 00:00:00.000,"379/52",(<)1.000
2013-01-22 00:00:00.000,"379/58",(<)4.000
2014-05-20 00:00:00.000,"379/58","1.0"
2015-06-24 00:00:00.000,"379/58","1.0"
2016-06-01 00:00:00.000,"379/58","2.8"
2016-10-12 00:00:00.000,"379/58","1.5"
2017-06-28 00:00:00.000,"379/58",(<)1.000
2017-09-28 00:00:00.000,"379/58","1.1"
2018-05-24 00:00:00.000,"379/58",(<)1.000
2018-10-04 00:00:00.000,"379/58","1.3"
2019-05-14 00:00:00.000,"379/58",(<)1.000
2019-10-17 00:00:00.000,"379/58","1.5"
2020-07-15 00:00:00.000,"379/58","3.5"
2020-11-26 00:00:00.000,"379/58","2.4"
2021-05-20 00:00:00.000,"379/58","1.6"
2021-10-07 00:00:00.000,"379/58","3.0"
2022-05-06 00:00:00.000,"379/58","2.1"
2022-10-06 00:00:00.000,"379/58","3.2"
2023-06-13 00:00:00.000,"379/58","3.1"
2006-12-04 00:00:00.000,"380/AG59","3.9"
2007-03-06 00:00:00.000,"380/AG59","4.1"
2007-10-17 00:00:00.000,"380/AG59","4.7"
2008-04-21 00:00:00.000,"380/AG59","4.3"
2008-12-03 00:00:00.000,"380/AG59","4.7"
2009-05-11 00:00:00.000,"380/AG59","3.411"
2009-10-12 00:00:00.000,"380/AG59","4.1"
2010-07-29 16:00:00.000,"380/AG59","5.0"
2012-11-19 11:00:00.000,"380/AG59","4.0"
2013-03-12 10:30:00.000,"380/AG59","4.3"
2014-02-27 10:45:00.000,"380/AG59","3.6"
2014-09-30 09:50:00.000,"380/AG59","5.0"
2015-02-24 09:45:00.000,"380/AG59","4.8"
2015-09-15 10:45:00.000,"380/AG59","4.7"
2016-02-22 10:30:00.000,"380/AG59","4.8"
2016-09-29 11:10:00.000,"380/AG59","3.7"
2017-04-20 11:15:00.000,"380/AG59","4.2"
2017-11-06 10:20:00.000,"380/AG59","5.5"
2018-05-16 12:05:00.000,"380/AG59","4.5"
2019-04-10 12:25:00.000,"380/AG59","6.3"
2020-03-17 00:00:00.000,"380/AG59","5.2"
2021-04-27 00:00:00.000,"380/AG59","5.3"
2021-11-08 12:15:00.000,"380/AG59","6.2"
2022-03-28 11:15:00.000,"380/AG59","6.1"
2022-10-24 11:00:00.000,"380/AG59","7.0"
2016-01-27 00:00:00.000,"390/106",(<)1.000
2016-06-30 00:00:00.000,"390/106",(<)1.000
2017-04-26 00:00:00.000,"390/106",(<)1.000
2017-10-25 00:00:00.000,"390/106",(<)1.000
2018-01-24 00:00:00.000,"390/106",(<)1.000
2018-04-12 00:00:00.000,"390/106",(<)1.000
2018-10-24 00:00:00.000,"390/106",(<)1.000
2019-02-27 00:00:00.000,"390/106",(<)1.000
2019-04-24 00:00:00.000,"390/106",(<)1.000
2019-10-23 00:00:00.000,"390/106",(<)1.000
2020-06-17 00:00:00.000,"390/106",(<)1.000
2020-09-16 00:00:00.000,"390/106",(<)1.000
2022-04-28 00:00:00.000,"390/106",(<)1.000
2022-10-26 00:00:00.000,"390/106",(<)1.000
2023-04-26 00:00:00.000,"390/106",(<)1.000
2016-04-13 00:00:00.000,"390/116",(<)1.000
2017-10-11 00:00:00.000,"390/116",(<)1.000
2018-04-11 00:00:00.000,"390/116",(<)1.000
2018-10-17 00:00:00.000,"390/116",(<)1.000
2019-02-13 00:00:00.000,"390/116",(<)1.000
2019-10-09 00:00:00.000,"390/116",(<)1.000
2020-06-17 00:00:00.000,"390/116",(<)1.000
2020-09-28 00:00:00.000,"390/116",(<)1.000
2022-04-21 00:00:00.000,"390/116",(<)1.000
2022-10-12 00:00:00.000,"390/116",(<)1.000
2023-04-12 00:00:00.000,"390/116",(<)1.000
2016-03-16 00:00:00.000,"390/125",(<)1.000
2016-10-12 00:00:00.000,"390/125",(<)1.000
2017-04-19 00:00:00.000,"390/125",(<)1.000
2017-10-18 00:00:00.000,"390/125",(<)1.000
2018-01-17 00:00:00.000,"390/125",(<)1.000
2018-04-18 00:00:00.000,"390/125",(<)1.000
2018-10-10 00:00:00.000,"390/125",(<)1.000
2019-04-17 00:00:00.000,"390/125",(<)1.000
2019-10-09 00:00:00.000,"390/125",(<)1.000
2020-06-02 00:00:00.000,"390/125",(<)1.000
2020-09-24 00:00:00.000,"390/125",(<)1.000
2022-04-20 00:00:00.000,"390/125",(<)1.000
2022-10-19 00:00:00.000,"390/125",(<)1.000
2023-04-17 00:00:00.000,"390/125",(<)1.000
2016-03-09 00:00:00.000,"390/95",(<)1.000
2016-09-14 00:00:00.000,"390/95",(<)1.000
2017-04-12 00:00:00.000,"390/95",(<)1.000
2017-10-11 00:00:00.000,"390/95",(<)1.000
2018-04-11 00:00:00.000,"390/95",(<)1.000
2018-10-17 00:00:00.000,"390/95",(<)1.000
2019-02-13 00:00:00.000,"390/95",(<)1.000
2022-04-21 00:00:00.000,"390/95",(<)1.000
2022-10-12 00:00:00.000,"390/95",(<)1.000
2000-03-27 00:00:00.000,"391/266","0.18"
2000-10-16 00:00:00.000,"391/266","0.18"
2001-04-16 00:00:00.000,"391/266","0.18"
2002-04-08 00:00:00.000,"391/266","0.22"
2002-10-22 00:00:00.000,"391/266","3.96"
2003-04-09 00:00:00.000,"391/266","0.84"
2003-11-10 00:00:00.000,"391/266","0.66"
2004-10-11 00:00:00.000,"391/266","1.55"
2005-05-03 00:00:00.000,"391/266","0.66"
2006-10-24 00:00:00.000,"391/266","0.84"
2007-11-15 00:00:00.000,"391/266","0.84"
2008-04-14 00:00:00.000,"391/266","0.83"
2008-10-29 00:00:00.000,"391/266","0.84"
2009-04-27 00:00:00.000,"391/266",(e<)0.886
2009-09-23 00:00:00.000,"391/266",(e<)0.886
2010-07-12 10:50:00.000,"391/266","4.0"
2011-03-29 10:45:00.000,"391/266",(<)2.000
2012-12-05 09:45:00.000,"391/266",(<)0.890
2000-03-13 00:00:00.000,"391/280","0.22"
2000-10-02 00:00:00.000,"391/280","0.18"
2001-03-05 00:00:00.000,"391/280","0.18"
2001-10-22 00:00:00.000,"391/280","0.18"
2002-03-04 00:00:00.000,"391/280","0.18"
2002-10-28 00:00:00.000,"391/280","0.84"
2003-03-10 00:00:00.000,"391/280","0.84"
2004-03-01 00:00:00.000,"391/280","0.58"
2004-10-06 00:00:00.000,"391/280","1.506"
2005-04-06 00:00:00.000,"391/280","0.66"
2005-10-11 00:00:00.000,"391/280","0.66"
2006-10-11 00:00:00.000,"391/280","0.84"
2007-03-28 00:00:00.000,"391/280","0.84"
2007-11-05 00:00:00.000,"391/280","0.84"
2011-03-29 14:30:00.000,"391/280",(<)2.000
2012-05-31 00:00:00.000,"391/312","14.0"
2013-02-20 00:00:00.000,"391/312","8.0"
2013-04-01 09:20:00.000,"391/477",(<)0.890
2013-11-19 14:10:00.000,"391/477",(<)2.000
2014-03-24 09:15:00.000,"391/477",(<)0.890
2014-06-05 00:00:00.000,"391/477",(<)1.000
2014-10-13 08:50:00.000,"391/477",(<)0.890
2015-03-16 11:30:00.000,"391/477",(<)0.890
2015-10-13 11:30:00.000,"391/477",(<)0.890
2016-03-15 11:20:00.000,"391/477",(<)0.890
2016-10-11 00:00:00.000,"391/477",(<)0.890
2017-03-22 11:10:00.000,"391/477",(<)0.890
2017-06-01 00:00:00.000,"391/477",(<)1.000
2017-09-25 00:00:00.000,"391/477",(<)0.890
2017-10-26 00:00:00.000,"391/477",(<)1.000
2018-06-21 00:00:00.000,"391/477",(<)1.000
2018-09-24 10:40:00.000,"391/477",(<)0.890
2018-11-08 00:00:00.000,"391/477",(<)1.000
2019-03-18 10:50:00.000,"391/477",(<)0.890
2019-05-23 00:00:00.000,"391/477",(<)1.000
2019-09-17 00:00:00.000,"391/477",(<)1.000
2019-10-08 10:45:00.000,"391/477",(<)0.890
2020-06-04 00:00:00.000,"391/477",(<)1.000
2020-10-08 00:00:00.000,"391/477",(<)1.000
2021-02-23 10:40:00.000,"391/477",(<)0.890
2021-05-04 00:00:00.000,"391/477",(<)1.000
2021-09-28 10:45:00.000,"391/477",(<)0.890
2021-10-06 00:00:00.000,"391/477",(<)1.000
2022-03-15 10:30:00.000,"391/477",(<)0.890
2022-10-18 00:00:00.000,"391/477",(<)1.000
2023-04-11 00:00:00.000,"391/477",(<)0.890
2023-05-09 00:00:00.000,"391/477",(<)1.000
2023-09-18 10:30:00.000,"391/477",(<)0.890
2013-02-26 00:00:00.000,"392/106","5.0"
2014-06-24 00:00:00.000,"392/106","4.7"
2014-10-21 00:00:00.000,"392/106","5.0"
2015-07-01 00:00:00.000,"392/106","3.5"
2016-06-02 00:00:00.000,"392/106","5.2"
2016-09-20 00:00:00.000,"392/106","4.3"
2000-04-03 00:00:00.000,"392/22","0.79"
2000-10-23 00:00:00.000,"392/22","1.15"
2001-03-27 00:00:00.000,"392/22","0.71"
2001-10-29 00:00:00.000,"392/22","0.49"
