"data","localizacao","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
1979-04-27,"405/13","0.48","4.52",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-04-27,"405/18",-1.38,"13.38",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-04-27,"405/7","1.88","2.12",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-04-27,"420/8","20.62","23.38",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-05-01,"432/77",-2.45,"54.45",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-05-01,"420/9","20.61","23.39",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-05-01,"432/68",-4.49,"13.49",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-05-01,"420/17","81.73","8.27",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-05-01,"420/12","53.19","6.81",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-05-01,"420/8","20.88","23.12",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-05-03,"432/73","20.53","30.47",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-05-03,"442/94","4.16","12.84",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-05-09,"404/61",-1.9,"4.9",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-05-29,"405/11","0.88","9.12",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-05-29,"405/12","0.63","4.37",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-05-29,"405/13","0.54","4.46",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-05-29,"405/18",-1.3,"13.3",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-05-29,"405/7","1.62","2.38",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-05-29,"420/8","20.88","23.12",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-05-30,"432/73","20.62","30.38",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-05-31,"442/94","4.07","12.93",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-06-01,"432/77",-3.49,"55.49",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-06-01,"420/9","20.56","23.44",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-06-01,"432/68",-5.53,"14.53",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-06-01,"420/17","80.82","9.18",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-06-01,"420/12","53.07","6.93",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-06-01,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-06-25,"404/61",-2.85,"5.85",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-06-25,"405/11","0.52","9.48",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-06-25,"405/12",-6.93,"11.93",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-06-25,"405/13","0.26","4.74",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-06-25,"405/18",-1.48,"13.48",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-06-25,"405/7","1.43","2.57",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-06-26,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-06-28,"392/29","21.05","20.95",152609,223430,42,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
1979-06-29,"442/94","3.79","13.21",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-07-01,"420/12","52.92","7.08",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-07-01,"420/17","80.11","9.89",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-07-01,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-07-01,"420/9","20.54","23.46",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-07-01,"432/68",-1.28,"10.28",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-07-01,"432/77",-12.44,"64.44",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-07-24,"405/7","1.33","2.67",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-07-24,"405/18",-1.55,"13.55",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-07-24,"405/13","0.11","4.89",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-07-24,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-07-24,"405/11","0.4","9.6",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-07-24,"404/61",-4.01,"7.01",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-07-24,"405/12",-7.03,"12.03",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-07-24,"404/62","1.88","0.12",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-07-25,"432/73","20.86","30.14",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-07-30,"442/94","3.62","13.38",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-08-01,"432/68",-4.65,"13.65",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-08-01,"420/9","20.52","23.48",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-08-01,"432/77",-12.73,"64.73",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-08-01,"420/17","79.83","10.17",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-08-01,"420/12","52.7","7.3",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-08-01,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-08-08,"404/61",-4.68,"7.68",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-08-08,"404/62","1.23","0.77",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-08-08,"405/11","0.48","9.52",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-08-08,"405/12","0.09","4.91",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-08-08,"405/13","0.1","4.9",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-08-08,"405/18",-1.64,"13.64",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-08-08,"405/7","1.26","2.74",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-08-09,"420/8","20.82","23.18",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-08-09,"432/73","20.9","30.1",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-08-24,"442/94","3.61","13.39",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-09-01,"420/12","52.58","7.42",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-09-01,"420/17","79.29","10.71",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-09-01,"420/8","20.58","23.42",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-09-01,"420/9","20.13","23.87",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-09-01,"432/68",-1.27,"10.27",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-09-01,"432/77",-12.89,"64.89",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-09-10,"392/29","22.64","19.36",152609,223430,42,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
1979-09-24,"442/94","3.66","13.34",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-09-26,"420/8","20.54","23.46",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-09-27,"405/7","1.09","2.91",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-09-27,"405/18",-1.76,"13.76",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-09-27,"405/13",-0.46,"5.46",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-09-27,"404/62","0.06","1.94",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-09-27,"405/11","0.1","9.9",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-09-27,"405/12",-1.54,"6.54",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-09-29,"404/61",-6.76,"9.76",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-10-01,"420/9","20.23","23.77",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-10-01,"432/68",-0.09,"9.09",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-10-01,"432/77",-4.52,"56.52",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-10-01,"420/24","35.76","79.24",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
1979-10-01,"420/17","79.5","10.5",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-10-01,"420/8","20.7","23.3",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-10-01,"420/12","52.58","7.42",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-10-11,"405/51","14.85","17.15",148770,218350,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1979-10-16,"420/8","20.7","23.3",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-10-19,"405/7","1.27","2.73",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-10-19,"405/13",-0.26,"5.26",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-10-19,"405/18",-0.93,"12.93",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-10-19,"404/62",-0.15,"2.15",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-10-19,"404/61",-6.78,"9.78",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-10-19,"405/12",-7.32,"12.32",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-10-24,"442/94","3.9","13.1",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-10-29,"405/11","0.23","9.77",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-11-20,"442/94","4.05","12.95",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-11-30,"442/94","4.04","12.96",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1979-12-01,"420/8","20.62","23.38",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-12-01,"432/68",-5.07,"14.07",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1979-12-01,"420/9","20.36","23.64",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-12-01,"432/77",-1.46,"53.46",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1979-12-01,"420/24","35.56","79.44",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
1979-12-01,"420/14","82.19","2.81",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-12-01,"420/12","52.76","7.24",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-12-01,"405/52","27.2","2.8",148760,218110,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1979-12-01,"420/17","79.37","10.63",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1979-12-06,"405/7","1.35","2.65",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-12-06,"405/13",-0.54,"5.54",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-12-06,"405/12",-2.12,"7.12",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-12-06,"405/18",-1.66,"13.66",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-12-06,"404/62","0.69","1.31",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-12-06,"404/61",-6.18,"9.18",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1979-12-06,"405/11","0.35","9.65",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1979-12-07,"420/8","20.62","23.38",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1979-12-17,"405/51","14.7","17.3",148770,218350,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1979-12-18,"392/29","24.87","17.13",152609,223430,42,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
1979-12-28,"442/94","4.14","12.86",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1980-01-01,"420/9","20.46","23.54",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-01-01,"432/77",-10.04,"62.04",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-01-01,"432/68",-0.51,"9.51",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1980-01-01,"420/8","20.77","23.23",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-01-01,"420/12","52.65","7.35",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-01-01,"420/17","79.27","10.73",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-01-01,"405/52","26.94","3.06",148760,218110,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-01-01,"420/24","35.56","79.44",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
1980-01-01,"420/14","82.0","3.0",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-01-11,"392/29","26.56","15.44",152609,223430,42,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
1980-01-22,"405/7","1.41","2.59",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-22,"405/18",-0.47,"12.47",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-22,"405/13",-0.22,"5.22",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-22,"405/51","14.72","17.28",148770,218350,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-01-22,"405/11","0.49","9.51",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-22,"404/62",-0.73,"2.73",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-01-22,"404/61",-7.17,"10.17",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-01-22,"405/12",-1.14,"6.14",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-24,"404/51",-2.63,"7.63",135010,214800,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-24,"404/53","4.88","0.12",134950,210460,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-01-29,"432/73","21.18","29.82",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-01-29,"442/94","4.0","13.0",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1980-02-01,"432/68",-4.91,"13.91",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1980-02-01,"432/77",-2.05,"54.05",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-02-01,"420/24","35.56","79.44",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
1980-02-01,"420/9","20.46","23.54",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-02-01,"420/14","82.3","2.7",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-02-01,"420/17","79.62","10.38",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-02-01,"420/12","52.57","7.43",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-02-01,"405/52","26.74","3.26",148760,218110,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-02-03,"405/51","14.65","17.35",148770,218350,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-02-04,"405/11","0.7","9.3",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-04,"405/12",-0.23,"5.23",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-04,"405/13",-0.03,"5.03",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-04,"405/18",-1.34,"13.34",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-04,"405/7","1.58","2.42",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-26,"432/73","21.21","29.79",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-02-28,"420/8","20.77","23.23",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-02-28,"442/94","3.93","13.07",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1980-02-29,"404/51",-2.6,"7.6",135010,214800,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-29,"404/53","4.9","0.1",134950,210460,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-02-29,"404/61",-7.5,"10.5",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-02-29,"404/62",-1.15,"3.15",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-03-01,"432/77",-9.04,"61.04",131190,193570,52,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-03-01,"432/68",-4.89,"13.89",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
1980-03-01,"420/9","20.46","23.54",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-03-01,"420/8","20.8","23.2",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-03-01,"420/24","35.57","79.43",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
1980-03-01,"420/12","52.55","7.45",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-03-01,"420/14","82.4","2.6",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-03-01,"392/31","76.0","15.0",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
1980-03-01,"420/17","79.66","10.34",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
1980-03-01,"405/52","26.99","3.01",148760,218110,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-03-06,"392/29","24.9","17.1",152609,223430,42,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,FOROS DE SALVATERRA
1980-03-25,"404/51",-2.62,"7.62",135010,214800,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"404/53","4.9","0.1",134950,210460,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"404/61",-7.29,"10.29",133940,217820,3,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-03-25,"405/11","0.65","9.35",136800,219520,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"405/12",-0.36,"5.36",136670,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"405/13",-0.11,"5.11",136790,219600,5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"405/18",-1.35,"13.35",136850,219450,12,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"405/7","1.55","2.45",136750,219620,4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMORA CORREIA
1980-03-25,"420/8","20.8","23.2",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
1980-03-25,"404/62",-9.4,"11.4",133890,217840,2,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA
1980-03-27,"405/51","14.6","17.4",148770,218350,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
1980-03-28,"442/94","3.93","13.07",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
1980-03-28,"432/73","21.19","29.81",131160,193590,51,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA
1980-04-01,"392/31","75.3","15.7",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
