"data","codigo","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2022-01-28,"391/33","14.88","10.12",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-02-28,"391/33","14.83","10.17",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-03-31,"391/33","14.74","10.26",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-04-28,"391/33","14.86","10.14",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-05-27,"391/33","15.12","9.88",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-06-30,"391/33","15.13","9.87",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-07-29,"391/33","15.0","10.0",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-08-30,"391/33","14.8","10.2",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-10-28,"391/33","14.35","10.65",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2022-11-29,"391/33","14.23","10.77",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-01-24,"391/33","17.27","7.73",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-02-23,"391/33","17.55","7.45",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-04-05,"391/33","17.16","7.84",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-04-28,"391/33","16.89","8.11",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-05-25,"391/33","16.62","8.38",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-06-29,"391/33","16.27","8.73",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-07-13,"391/33","16.17","8.83",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-08-17,"391/33","15.9","9.1",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-09-15,"391/33","15.74","9.26",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-10-20,"391/33","15.36","9.64",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-11-16,"391/33","15.4","9.6",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-11-29,"391/33","15.15","9.85",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2023-12-07,"391/33","15.19","9.81",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-01-25,"391/33","15.79","9.21",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-02-15,"391/33","16.4","8.6",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-03-08,"391/33","16.75","8.25",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-04-05,"391/33","17.05","7.95",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-05-03,"391/33","17.29","7.71",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-06-06,"391/33","17.1","7.9",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-07-11,"391/33","16.77","8.23",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-08-02,"391/33","16.53","8.47",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-09-09,"391/33","16.09","8.91",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-10-04,"391/33","15.84","9.16",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-11-07,"391/33","15.62","9.38",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2024-12-12,"391/33","15.47","9.53",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
2025-01-16,"391/33","15.28","9.72",146740,226240,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA
