id,data,codigo,condutividade,condcamp20c,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
1863,2000-10-23 00:00:00+00,432/740,,345.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1864,2001-03-26 00:00:00+00,432/740,,349.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1865,2001-10-22 11:10:00+00,432/740,,388.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1866,2002-10-28 00:00:00+00,432/740,,354.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1867,2003-03-24 00:00:00+00,432/740,,347.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1868,2004-09-22 00:00:00+00,432/740,,413.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1869,2006-03-29 00:00:00+00,432/740,,462.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1870,2006-11-13 00:00:00+00,432/740,,436.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1871,2007-03-13 00:00:00+00,432/740,,400.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1872,2007-10-22 00:00:00+00,432/740,,410.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1873,2008-03-27 00:00:00+00,432/740,,410.00,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1874,2012-11-05 14:50:00+00,432/740,440.00,,129370.00,191470.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALTO-ESTANQUEIRO-JARDIA,2025-07-17 14:16:16.905772+00
1875,2004-09-22 00:00:00+00,432/787,,651.00,131320.00,193850.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ATALAIA,2025-07-17 14:16:16.905772+00
1876,2018-01-03 00:00:00+00,432/963,980.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1877,2019-04-23 00:00:00+00,432/963,710.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1878,2019-10-10 00:00:00+00,432/963,900.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1879,2020-05-27 00:00:00+00,432/963,730.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1880,2020-09-16 00:00:00+00,432/963,720.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1881,2021-05-26 00:00:00+00,432/963,771.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1882,2021-09-15 00:00:00+00,432/963,555.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1883,2022-06-08 00:00:00+00,432/963,1215.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1884,2022-09-14 00:00:00+00,432/963,1027.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1885,2023-06-21 00:00:00+00,432/963,1306.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1886,2023-09-13 00:00:00+00,432/963,937.00,,123946.40,194839.57,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMOUCO,2025-07-17 14:16:16.905772+00
1887,2005-10-07 00:00:00+00,433/AG50,,430.00,145744.00,194794.00,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1888,2006-04-19 00:00:00+00,433/AG50,,664.00,145744.00,194794.00,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1889,2007-03-22 00:00:00+00,433/AG50,,720.00,145744.00,194794.00,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1890,2007-11-15 00:00:00+00,433/AG50,,470.00,145744.00,194794.00,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1891,2008-04-21 00:00:00+00,433/AG50,,240.00,145744.00,194794.00,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1892,2005-10-07 00:00:00+00,433/AG74,,219.00,140237.00,197293.00,35,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:16.905772+00
1893,2006-03-20 00:00:00+00,433/AG74,,201.00,140237.00,197293.00,35,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:16.905772+00
1894,2007-09-27 00:00:00+00,433/AG74,,200.00,140237.00,197293.00,35,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:16.905772+00
1895,2008-03-03 00:00:00+00,433/AG74,,200.00,140237.00,197293.00,35,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:16.905772+00
1896,2008-09-22 00:00:00+00,433/AG74,,210.00,140237.00,197293.00,35,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:16:16.905772+00
1897,2005-10-07 00:00:00+00,433/AG76,,828.00,149725.00,195039.00,66,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1898,2006-04-19 00:00:00+00,433/AG76,,1043.00,149725.00,195039.00,66,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1899,2007-03-22 00:00:00+00,433/AG76,,620.00,149725.00,195039.00,66,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1900,2007-11-15 00:00:00+00,433/AG76,,610.00,149725.00,195039.00,66,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1901,2008-04-21 00:00:00+00,433/AG76,,670.00,149725.00,195039.00,66,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO,POCEIRÃO,2025-07-17 14:16:16.905772+00
1902,2021-04-19 00:00:00+00,434/2,383.00,,167936.00,194380.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1903,2021-10-04 00:00:00+00,434/2,385.00,,167936.00,194380.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1904,2022-04-19 00:00:00+00,434/2,400.00,,167936.00,194380.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1905,2022-10-24 00:00:00+00,434/2,402.00,,167936.00,194380.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1906,2023-04-10 00:00:00+00,434/2,408.00,,167936.00,194380.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1907,2021-04-19 00:00:00+00,434/3,192.00,,167631.00,194815.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1908,2021-10-04 00:00:00+00,434/3,302.00,,167631.00,194815.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1909,2022-04-19 00:00:00+00,434/3,288.00,,167631.00,194815.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1910,2022-10-24 00:00:00+00,434/3,262.10,,167631.00,194815.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1911,2023-04-10 00:00:00+00,434/3,294.00,,167631.00,194815.00,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1912,2021-04-19 00:00:00+00,434/307,289.00,,167360.00,195200.00,56,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1913,2021-10-04 00:00:00+00,434/307,320.00,,167360.00,195200.00,56,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1914,2022-04-19 00:00:00+00,434/307,322.00,,167360.00,195200.00,56,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1915,2022-10-24 00:00:00+00,434/307,322.00,,167360.00,195200.00,56,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1916,2023-04-10 00:00:00+00,434/307,324.00,,167360.00,195200.00,56,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VENDAS NOVAS,2025-07-17 14:16:16.905772+00
1921,2009-05-28 00:00:00+00,330/230,,230.00,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
1923,2005-10-07 00:00:00+00,434/AG54,,268.00,165002.00,193207.00,88,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:16.905772+00
1924,2006-03-29 00:00:00+00,434/AG54,,147.00,165002.00,193207.00,88,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:16.905772+00
1925,2007-03-13 00:00:00+00,434/AG54,,160.00,165002.00,193207.00,88,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:16.905772+00
1926,2007-10-22 00:00:00+00,434/AG54,,170.00,165002.00,193207.00,88,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:16.905772+00
1927,2008-03-31 00:00:00+00,434/AG54,,160.00,165002.00,193207.00,88,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:16:16.905772+00
1984,2009-10-29 00:00:00+00,330/230,,250.00,174000.00,271850.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2050,2002-11-06 00:00:00+00,330/231,,363.00,175050.00,275180.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:16:16.905772+00
2133,2006-02-22 00:00:00+00,443/1118,,129.00,124269.00,184417.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2134,2007-02-26 00:00:00+00,443/1118,,120.00,124269.00,184417.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2135,2008-02-25 00:00:00+00,443/1118,,120.00,124269.00,184417.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2136,2008-09-30 00:00:00+00,443/1118,,120.00,124269.00,184417.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2137,2000-03-20 00:00:00+00,443/263,,174.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2138,2000-10-09 00:00:00+00,443/263,,152.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2139,2001-03-21 00:00:00+00,443/263,,178.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2140,2001-10-08 10:10:00+00,443/263,,163.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2141,2002-03-25 00:00:00+00,443/263,,175.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2142,2002-10-07 00:00:00+00,443/263,,159.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2143,2003-03-31 00:00:00+00,443/263,,173.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2144,2003-10-13 00:00:00+00,443/263,,188.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2145,2004-04-26 00:00:00+00,443/263,,173.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2146,2004-10-18 00:00:00+00,443/263,,173.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2147,2006-04-10 00:00:00+00,443/263,,218.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2148,2006-10-23 00:00:00+00,443/263,,222.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2149,2007-11-14 00:00:00+00,443/263,,180.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2150,2008-04-08 00:00:00+00,443/263,,180.00,132250.00,183270.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PINHAL NOVO,2025-07-17 14:16:16.905772+00
2161,2000-03-20 00:00:00+00,443/46,,628.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2162,2000-10-09 00:00:00+00,443/46,,535.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2163,2001-03-21 00:00:00+00,443/46,,542.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2164,2001-10-08 10:35:00+00,443/46,,509.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2165,2002-10-07 00:00:00+00,443/46,,539.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2166,2003-03-31 00:00:00+00,443/46,,542.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2167,2003-10-13 00:00:00+00,443/46,,621.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2168,2004-04-26 00:00:00+00,443/46,,358.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2169,2004-10-18 00:00:00+00,443/46,,577.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2170,2006-04-10 00:00:00+00,443/46,,593.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2171,2006-10-23 00:00:00+00,443/46,,490.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2172,2007-03-19 00:00:00+00,443/46,,570.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2173,2008-04-08 00:00:00+00,443/46,,580.00,131860.00,180060.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA,2025-07-17 14:16:16.905772+00
2174,2001-09-03 11:50:00+00,443/48,,129.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2175,2002-02-18 12:05:00+00,443/48,,126.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2176,2002-09-02 00:00:00+00,443/48,,135.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2177,2003-09-09 00:00:00+00,443/48,,147.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2178,2004-02-16 00:00:00+00,443/48,,142.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2179,2004-09-20 00:00:00+00,443/48,,143.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2180,2006-02-22 00:00:00+00,443/48,,139.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2181,2007-02-26 00:00:00+00,443/48,,150.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2182,2008-02-25 00:00:00+00,443/48,,140.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2183,2008-09-30 00:00:00+00,443/48,,150.00,121600.00,187300.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DA AMOREIRA,2025-07-17 14:16:16.905772+00
2184,2001-09-03 10:50:00+00,443/733,,104.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2185,2002-02-18 10:00:00+00,443/733,,123.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2186,2002-09-02 00:00:00+00,443/733,,105.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2187,2003-09-09 00:00:00+00,443/733,,122.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2188,2004-02-16 00:00:00+00,443/733,,111.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2189,2004-09-20 00:00:00+00,443/733,,111.00,124410.00,182730.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALHOS VEDROS,2025-07-17 14:16:16.905772+00
2190,2000-03-20 00:00:00+00,443/734,,233.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2191,2000-10-09 00:00:00+00,443/734,,206.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2192,2001-03-21 00:00:00+00,443/734,,96.30,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2193,2001-10-08 11:05:00+00,443/734,,97.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2194,2002-03-25 00:00:00+00,443/734,,238.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2195,2002-10-07 00:00:00+00,443/734,,216.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2196,2003-03-31 00:00:00+00,443/734,,99.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2197,2003-10-13 00:00:00+00,443/734,,271.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2198,2004-04-26 00:00:00+00,443/734,,226.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2199,2004-10-18 00:00:00+00,443/734,,120.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2200,2006-04-10 00:00:00+00,443/734,,174.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2201,2006-10-23 00:00:00+00,443/734,,115.00,128950.00,180150.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO,2025-07-17 14:16:16.905772+00
2202,2000-03-01 00:00:00+00,443/920,,209.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2203,2000-09-18 00:00:00+00,443/920,,170.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2204,2001-02-12 00:00:00+00,443/920,,170.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2205,2001-09-03 09:30:00+00,443/920,,178.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2206,2002-02-18 11:35:00+00,443/920,,173.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2207,2002-09-02 00:00:00+00,443/920,,174.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2208,2003-09-09 00:00:00+00,443/920,,204.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2209,2006-02-22 00:00:00+00,443/920,,316.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2210,2007-02-26 00:00:00+00,443/920,,550.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2211,2007-10-15 00:00:00+00,443/920,,310.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2212,2008-02-25 00:00:00+00,443/920,,300.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2213,2008-09-30 00:00:00+00,443/920,,320.00,126050.00,188020.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2214,2000-03-01 00:00:00+00,443/922,,273.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2215,2000-09-18 00:00:00+00,443/922,,246.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2216,2001-02-12 00:00:00+00,443/922,,233.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2217,2001-09-03 09:55:00+00,443/922,,252.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
2218,2002-02-18 11:00:00+00,443/922,,238.00,128410.00,186140.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,MOITA,2025-07-17 14:16:16.905772+00
