id,data,codigo,nitrato,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
2324,2022-10-26 00:00:00+00,404/73,1.000,133900.00,217770.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA,2025-07-17 14:15:53.832522+00
2325,2023-04-26 00:00:00+00,404/73,1.000,133900.00,217770.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VILA FRANCA DE XIRA,2025-07-17 14:15:53.832522+00
2326,2013-02-21 00:00:00+00,405/166,4.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2327,2014-05-22 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2328,2016-12-22 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2329,2017-06-01 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2330,2017-10-26 00:00:00+00,405/166,1.1,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2331,2018-06-27 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2332,2018-10-18 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2333,2019-05-21 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2334,2019-10-15 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2335,2020-07-16 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2336,2020-11-12 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2337,2021-04-06 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2338,2021-09-07 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2339,2022-04-19 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2340,2022-09-20 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2341,2023-05-23 00:00:00+00,405/166,1.000,147609.00,210931.00,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2342,2000-03-13 00:00:00+00,405/86,0.18,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2343,2000-10-02 00:00:00+00,405/86,2.13,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2344,2001-03-05 00:00:00+00,405/86,0.52,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2345,2001-10-22 12:14:00+00,405/86,0.92,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2346,2002-03-04 00:00:00+00,405/86,0.18,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2347,2002-10-28 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2348,2003-03-10 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2349,2004-03-01 00:00:00+00,405/86,0.66,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2350,2004-10-06 00:00:00+00,405/86,0.664,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2351,2005-04-06 00:00:00+00,405/86,0.66,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2352,2005-10-11 00:00:00+00,405/86,0.66,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2353,2006-03-20 00:00:00+00,405/86,0.66,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2354,2006-10-11 00:00:00+00,405/86,0.82,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2355,2007-03-28 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2356,2007-11-05 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2357,2008-04-03 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2358,2008-10-20 00:00:00+00,405/86,0.84,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2359,2009-04-20 00:00:00+00,405/86,0.886,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2360,2010-06-22 12:45:00+00,405/86,2.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2361,2012-11-26 10:20:00+00,405/86,1.2,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2362,2013-04-01 10:10:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2363,2013-11-19 15:00:00+00,405/86,2.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2364,2014-03-24 10:50:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2365,2014-05-22 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2366,2014-10-13 09:50:00+00,405/86,1.2,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2367,2015-03-16 10:45:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2368,2015-06-04 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2369,2015-10-13 10:45:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2370,2016-03-15 10:35:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2371,2016-06-21 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2372,2016-09-29 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2373,2016-10-11 10:00:00+00,405/86,4.0,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2374,2017-03-22 10:30:00+00,405/86,0.890,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2375,2017-06-01 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2376,2017-10-26 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2377,2018-06-27 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2378,2018-10-18 00:00:00+00,405/86,1.000,147250.00,210230.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO,2025-07-17 14:15:53.832522+00
2457,2019-03-19 10:50:00+00,419/37,1.6,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2458,2020-03-05 00:00:00+00,419/37,1.6,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2459,2020-10-12 12:05:00+00,419/37,2.3,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2460,2021-02-22 10:40:00+00,419/37,2.1,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2461,2021-09-27 10:35:00+00,419/37,8.1,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2462,2022-03-16 10:30:00+00,419/37,1.3,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2463,2022-09-28 10:30:00+00,419/37,2.6,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2464,2023-04-05 10:35:00+00,419/37,5.4,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2465,2023-10-11 10:35:00+00,419/37,2.1,148789.90,208638.90,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,SAMORA CORREIA,2025-07-17 14:15:53.832522+00
2466,2006-03-29 00:00:00+00,420/105,13.0,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2467,2006-11-13 00:00:00+00,420/105,12.0,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2468,2007-03-13 00:00:00+00,420/105,13.0,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2469,2008-03-31 00:00:00+00,420/105,12.0,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2470,2009-04-13 00:00:00+00,420/105,1.2,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2471,2009-10-22 00:00:00+00,420/105,4.7,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2472,2010-07-26 17:10:00+00,420/105,10.0,154278.70,204500.40,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA,2025-07-17 14:15:53.832522+00
2512,2008-09-30 00:00:00+00,342/114,110.0,168360.00,268980.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:53.832522+00
2552,2021-03-15 10:30:00+00,432/1014,0.890,129395.00,191395.00,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,,2025-07-17 14:15:53.832522+00
2553,2022-10-06 10:30:00+00,432/1014,0.890,129395.00,191395.00,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,,2025-07-17 14:15:53.832522+00
2554,2023-09-19 10:20:00+00,432/1014,0.890,129395.00,191395.00,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,,2025-07-17 14:15:53.832522+00
2555,2000-03-08 00:00:00+00,432/549,17.11,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2556,2000-09-25 00:00:00+00,432/549,14.26,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2557,2001-02-19 00:00:00+00,432/549,12.58,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2558,2001-09-19 15:00:00+00,432/549,12.84,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2559,2002-02-25 14:30:00+00,432/549,7.65,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2560,2002-09-18 00:00:00+00,432/549,13.15,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2561,2003-03-24 00:00:00+00,432/549,13.38,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2562,2003-09-23 00:00:00+00,432/549,13.25,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2563,2004-02-17 00:00:00+00,432/549,9.8,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2564,2004-09-22 00:00:00+00,432/549,15.018,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2565,2005-03-21 00:00:00+00,432/549,10.59,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2566,2005-11-07 00:00:00+00,432/549,16.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2567,2006-03-20 00:00:00+00,432/549,16.35,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2568,2006-11-08 00:00:00+00,432/549,15.9,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2569,2007-03-01 00:00:00+00,432/549,15.9,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2570,2007-09-27 00:00:00+00,432/549,15.9,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2571,2008-03-03 00:00:00+00,432/549,15.46,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2572,2008-09-22 00:00:00+00,432/549,15.02,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2573,2009-05-11 00:00:00+00,432/549,12.847,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2574,2009-10-07 00:00:00+00,432/549,17.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2575,2010-06-21 09:30:00+00,432/549,22.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2576,2011-04-06 16:00:00+00,432/549,19.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2577,2012-11-05 09:30:00+00,432/549,18.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2578,2013-03-05 09:30:00+00,432/549,15.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2579,2013-11-08 09:30:00+00,432/549,17.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2580,2014-02-26 10:10:00+00,432/549,12.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2581,2014-09-17 09:50:00+00,432/549,19.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2582,2015-02-23 10:05:00+00,432/549,19.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2583,2015-09-21 10:00:00+00,432/549,20.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2584,2016-02-17 10:15:00+00,432/549,20.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2585,2016-09-07 09:30:00+00,432/549,21.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2586,2017-02-22 10:00:00+00,432/549,22.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2587,2017-09-27 00:00:00+00,432/549,22.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2588,2018-05-03 10:30:00+00,432/549,20.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2589,2018-10-01 09:55:00+00,432/549,21.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2590,2019-05-22 00:00:00+00,432/549,23.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2591,2019-09-25 00:00:00+00,432/549,24.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2592,2020-06-23 00:00:00+00,432/549,14.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2593,2020-09-30 00:00:00+00,432/549,14.0,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2594,2021-06-23 00:00:00+00,432/549,17.9,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2595,2021-09-29 00:00:00+00,432/549,23.5,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2596,2022-05-25 00:00:00+00,432/549,22.5,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2597,2022-08-31 00:00:00+00,432/549,27.1,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2598,2023-05-24 00:00:00+00,432/549,25.2,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2599,2023-08-30 00:00:00+00,432/549,22.9,130280.00,197120.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE,2025-07-17 14:15:53.832522+00
2600,2000-03-08 00:00:00+00,432/724,0.97,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2601,2000-09-25 00:00:00+00,432/724,0.18,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2602,2001-02-19 00:00:00+00,432/724,0.18,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2603,2001-09-19 00:00:00+00,432/724,0.18,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2604,2002-02-25 00:00:00+00,432/724,0.18,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2605,2003-03-24 00:00:00+00,432/724,0.84,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2606,2003-09-23 00:00:00+00,432/724,0.66,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2607,2004-02-17 00:00:00+00,432/724,0.66,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2608,2004-09-22 00:00:00+00,432/724,0.664,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2609,2005-03-21 00:00:00+00,432/724,0.66,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2610,2005-11-07 00:00:00+00,432/724,0.66,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2611,2006-03-20 00:00:00+00,432/724,0.66,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2612,2006-11-08 00:00:00+00,432/724,0.83,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2613,2007-03-01 00:00:00+00,432/724,0.82,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2614,2007-09-27 00:00:00+00,432/724,0.84,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2615,2008-09-22 00:00:00+00,432/724,0.84,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2616,2009-05-11 00:00:00+00,432/724,0.886,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2617,2009-10-07 00:00:00+00,432/724,0.886,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2618,2010-06-21 09:00:00+00,432/724,2.000,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
2619,2011-02-17 08:25:00+00,432/724,2.000,124200.00,194930.00,,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SAMOUCO,2025-07-17 14:15:53.832522+00
