id,data,codigo,nivel_piezometrico,profundidade_nivel_agua,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
24258,1994-04-01 00:00:00+00,377/94,17.2,5.80,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24259,1999-12-01 00:00:00+00,377/94,19.27,3.73,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24260,2000-01-01 00:00:00+00,377/94,19.08,3.92,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24261,2000-02-01 00:00:00+00,377/94,19.0,4.00,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24262,2000-03-01 00:00:00+00,377/94,18.98,4.02,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24263,2000-04-01 00:00:00+00,377/94,19.03,3.97,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24264,2000-05-01 00:00:00+00,377/94,19.58,3.42,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24265,2000-06-01 00:00:00+00,377/94,19.44,3.56,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24266,2000-07-01 00:00:00+00,377/94,19.31,3.69,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24267,2000-08-01 00:00:00+00,377/94,19.11,3.89,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24268,2000-09-01 00:00:00+00,377/94,18.95,4.05,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24269,2000-10-01 00:00:00+00,377/94,18.83,4.17,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24270,2000-11-01 00:00:00+00,377/94,18.78,4.22,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24271,2000-12-01 00:00:00+00,377/94,19.21,3.79,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24272,2001-01-22 00:00:00+00,377/94,20.25,2.75,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24273,2001-02-05 00:00:00+00,377/94,20.38,2.62,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24274,2001-03-15 00:00:00+00,377/94,20.65,2.35,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24275,2001-05-18 00:00:00+00,377/94,20.4,2.60,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24276,2001-06-22 00:00:00+00,377/94,20.22,2.78,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24277,2001-07-19 00:00:00+00,377/94,20.0,3.00,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24278,2002-04-10 00:00:00+00,377/94,20.16,2.84,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24279,2002-06-12 00:00:00+00,377/94,19.93,3.07,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24280,2002-07-05 00:00:00+00,377/94,19.86,3.14,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24281,2003-05-25 00:00:00+00,377/94,20.7,2.30,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24282,2003-06-24 00:00:00+00,377/94,20.63,2.37,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24283,2003-07-28 00:00:00+00,377/94,20.6,2.40,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24284,2003-08-19 00:00:00+00,377/94,20.15,2.85,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24285,2003-09-23 00:00:00+00,377/94,19.95,3.05,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24286,2003-10-26 00:00:00+00,377/94,19.87,3.13,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24287,2003-11-24 00:00:00+00,377/94,20.23,2.77,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24288,2004-01-02 00:00:00+00,377/94,20.9,2.10,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24289,2004-09-09 00:00:00+00,377/94,19.84,3.16,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24290,2005-01-14 00:00:00+00,377/94,18.85,4.15,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24291,2005-04-12 00:00:00+00,377/94,19.47,3.53,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24292,2005-05-09 00:00:00+00,377/94,19.45,3.55,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24293,2005-06-06 00:00:00+00,377/94,19.4,3.60,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24294,2005-07-04 00:00:00+00,377/94,18.78,4.22,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24295,2005-08-11 00:00:00+00,377/94,19.25,3.75,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24296,2005-09-12 00:00:00+00,377/94,19.21,3.79,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24297,2006-01-12 00:00:00+00,377/94,19.05,3.95,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24298,2006-02-09 00:00:00+00,377/94,19.06,3.94,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24299,2006-03-09 00:00:00+00,377/94,19.03,3.97,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24300,2006-04-12 00:00:00+00,377/94,19.49,3.51,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24301,2006-05-11 00:00:00+00,377/94,19.57,3.43,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24302,2006-06-12 00:00:00+00,377/94,19.43,3.57,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24303,2006-07-13 00:00:00+00,377/94,19.36,3.64,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24304,2006-08-03 00:00:00+00,377/94,19.31,3.69,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24305,2006-09-07 00:00:00+00,377/94,19.0,4.00,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24306,2006-10-04 00:00:00+00,377/94,19.06,3.94,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24307,2006-11-16 00:00:00+00,377/94,19.13,3.87,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24308,2006-12-14 00:00:00+00,377/94,20.14,2.86,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24309,2007-01-11 00:00:00+00,377/94,20.33,2.67,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24310,2007-02-12 00:00:00+00,377/94,20.18,2.82,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24311,2007-03-16 00:00:00+00,377/94,20.27,2.73,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24312,2007-04-19 00:00:00+00,377/94,20.17,2.83,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24313,2007-05-22 00:00:00+00,377/94,19.98,3.02,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24314,2007-06-13 00:00:00+00,377/94,19.91,3.09,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24315,2007-07-12 00:00:00+00,377/94,19.78,3.22,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24316,2007-08-16 00:00:00+00,377/94,19.57,3.43,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24317,2007-09-14 00:00:00+00,377/94,19.55,3.45,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24318,2007-10-12 00:00:00+00,377/94,19.48,3.52,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24319,2007-11-14 00:00:00+00,377/94,19.4,3.60,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24320,2007-12-10 00:00:00+00,377/94,19.35,3.65,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24321,2008-01-10 00:00:00+00,377/94,19.3,3.70,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24322,2008-02-14 00:00:00+00,377/94,19.28,3.72,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24323,2008-03-13 00:00:00+00,377/94,19.36,3.64,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24324,2008-04-16 00:00:00+00,377/94,19.29,3.71,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24325,2008-05-15 00:00:00+00,377/94,19.34,3.66,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24326,2008-06-18 00:00:00+00,377/94,19.26,3.74,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24327,2008-07-17 00:00:00+00,377/94,19.19,3.81,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24328,2008-08-14 00:00:00+00,377/94,19.17,3.83,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24329,2008-09-11 00:00:00+00,377/94,18.97,4.03,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24330,2008-10-21 00:00:00+00,377/94,19.1,3.90,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24331,2008-11-13 00:00:00+00,377/94,19.08,3.92,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24332,2008-12-10 00:00:00+00,377/94,19.03,3.97,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24333,2009-01-15 00:00:00+00,377/94,17.99,5.01,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24334,2009-02-19 00:00:00+00,377/94,19.07,3.93,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24335,2009-03-18 00:00:00+00,377/94,19.07,3.93,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24336,2009-04-16 00:00:00+00,377/94,19.06,3.94,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24337,2009-05-15 00:00:00+00,377/94,18.99,4.01,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24338,2009-06-19 00:00:00+00,377/94,18.97,4.03,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24339,2009-07-20 00:00:00+00,377/94,18.93,4.07,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24340,2009-08-13 00:00:00+00,377/94,18.89,4.11,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24341,2009-09-18 00:00:00+00,377/94,18.85,4.15,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24342,2009-10-23 00:00:00+00,377/94,18.81,4.19,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24343,2009-11-12 00:00:00+00,377/94,18.8,4.20,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24344,2009-12-16 00:00:00+00,377/94,18.91,4.09,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24345,2010-01-14 00:00:00+00,377/94,19.38,3.62,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24346,2010-02-15 00:00:00+00,377/94,19.97,3.03,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24347,2010-03-12 00:00:00+00,377/94,21.01,1.99,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24348,2010-04-16 00:00:00+00,377/94,21.06,1.94,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24349,2010-05-12 00:00:00+00,377/94,21.08,1.92,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24350,2010-06-07 00:00:00+00,377/94,20.84,2.16,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24351,2010-07-08 00:00:00+00,377/94,20.72,2.28,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24352,2010-08-16 00:00:00+00,377/94,20.43,2.57,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24353,2010-09-13 00:00:00+00,377/94,20.27,2.73,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24354,2010-10-07 00:00:00+00,377/94,20.18,2.82,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24355,2010-11-09 00:00:00+00,377/94,20.13,2.87,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24356,2010-12-15 00:00:00+00,377/94,20.86,2.14,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24357,2011-01-10 00:00:00+00,377/94,21.4,1.60,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24358,2011-02-14 00:00:00+00,377/94,21.32,1.68,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24359,2011-03-11 00:00:00+00,377/94,21.05,1.95,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24360,2011-04-19 00:00:00+00,377/94,21.38,1.62,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24361,2011-05-11 00:00:00+00,377/94,21.45,1.55,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24362,2011-06-24 00:00:00+00,377/94,21.22,1.78,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24363,2011-07-11 00:00:00+00,377/94,21.07,1.93,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24364,2011-08-23 00:00:00+00,377/94,20.72,2.28,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24365,2011-09-26 00:00:00+00,377/94,20.52,2.48,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24366,2011-10-27 00:00:00+00,377/94,20.32,2.68,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24367,2011-11-23 00:00:00+00,377/94,20.85,2.15,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24368,2011-12-23 00:00:00+00,377/94,20.88,2.12,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24369,2012-01-23 00:00:00+00,377/94,20.81,2.19,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24370,2012-02-27 00:00:00+00,377/94,20.69,2.31,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24371,2012-03-28 00:00:00+00,377/94,20.53,2.47,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24372,2012-04-24 00:00:00+00,377/94,20.35,2.65,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24373,2012-05-31 00:00:00+00,377/94,20.21,2.79,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24374,2012-07-20 00:00:00+00,377/94,20.03,2.97,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24375,2012-08-16 00:00:00+00,377/94,19.94,3.06,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24376,2012-09-28 00:00:00+00,377/94,19.83,3.17,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24377,2012-11-29 00:00:00+00,377/94,19.77,3.23,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24378,2012-12-21 00:00:00+00,377/94,20.11,2.89,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24379,2013-01-18 00:00:00+00,377/94,20.31,2.69,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24380,2013-02-27 00:00:00+00,377/94,20.48,2.52,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24381,2013-03-28 00:00:00+00,377/94,20.97,2.03,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24382,2013-04-30 00:00:00+00,377/94,21.1,1.90,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24383,2013-05-23 00:00:00+00,377/94,20.99,2.01,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24384,2013-06-28 00:00:00+00,377/94,20.67,2.33,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24385,2013-07-29 00:00:00+00,377/94,20.39,2.61,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24386,2013-08-27 00:00:00+00,377/94,20.22,2.78,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24387,2013-09-26 00:00:00+00,377/94,20.07,2.93,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24388,2013-10-24 00:00:00+00,377/94,20.15,2.85,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24389,2013-11-25 00:00:00+00,377/94,20.34,2.66,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24390,2013-12-17 00:00:00+00,377/94,20.21,2.79,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24391,2014-01-28 00:00:00+00,377/94,20.81,2.19,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24392,2014-02-24 00:00:00+00,377/94,21.33,1.67,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24393,2014-05-09 00:00:00+00,377/94,21.7,1.30,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24394,2014-06-13 00:00:00+00,377/94,21.56,1.44,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24395,2014-07-18 00:00:00+00,377/94,20.65,2.35,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24396,2014-08-28 00:00:00+00,377/94,20.4,2.60,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24397,2014-10-24 00:00:00+00,377/94,20.33,2.67,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24398,2014-11-27 00:00:00+00,377/94,20.7,2.30,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24399,2015-01-29 00:00:00+00,377/94,20.91,2.09,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24400,2015-02-26 00:00:00+00,377/94,20.89,2.11,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24401,2015-03-20 00:00:00+00,377/94,20.79,2.21,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24402,2015-04-27 00:00:00+00,377/94,20.67,2.33,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24403,2015-05-29 00:00:00+00,377/94,20.57,2.43,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24404,2015-06-25 00:00:00+00,377/94,20.46,2.54,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24405,2015-07-31 00:00:00+00,377/94,20.41,2.59,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24406,2015-08-28 00:00:00+00,377/94,20.35,2.65,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24407,2016-02-26 00:00:00+00,377/94,20.63,2.37,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24408,2016-04-29 00:00:00+00,377/94,20.59,2.41,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24409,2016-05-31 00:00:00+00,377/94,20.7,2.30,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24410,2016-06-29 00:00:00+00,377/94,20.58,2.42,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24411,2016-07-28 00:00:00+00,377/94,20.54,2.46,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24412,2016-08-30 00:00:00+00,377/94,20.47,2.53,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24413,2016-10-27 00:00:00+00,377/94,20.43,2.57,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24414,2016-11-30 00:00:00+00,377/94,20.45,2.55,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24415,2016-12-29 00:00:00+00,377/94,20.75,2.25,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24416,2017-01-20 00:00:00+00,377/94,20.72,2.28,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
24417,2017-02-22 00:00:00+00,377/94,20.75,2.25,148399.00,234273.00,23.00,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:17:04.81488+00
