"data","codigo","condutividade","condcamp20c","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2017-06-13 00:00:00.000,"329/258",767.0,,164530,277690,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,TORRES NOVAS (SANTA MARIA)
2015-04-22 00:00:00.000,"329/368",402.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-16 00:00:00.000,"329/368",431.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-09 00:00:00.000,"329/368",386.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-21 00:00:00.000,"329/368",435.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-08 00:00:00.000,"329/368",441.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-20 00:00:00.000,"329/368",408.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-07 00:00:00.000,"329/368",451.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-05 00:00:00.000,"329/368",403.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-13 00:00:00.000,"329/368",436.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-04 00:00:00.000,"329/368",410.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-22 00:00:00.000,"329/368",441.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-10-14 00:00:00.000,"329/368",455.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-04-13 00:00:00.000,"329/368",451.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-10-20 00:00:00.000,"329/368",451.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-04-12 00:00:00.000,"329/368",376.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-10-11 00:00:00.000,"329/368",455.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-08 00:00:00.000,"329/368",449.0,,152033,275128,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-03-21 00:00:00.000,"329/369",380.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-09-19 00:00:00.000,"329/369",376.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-06-12 00:00:00.000,"329/369",374.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-09-11 00:00:00.000,"329/369",374.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-12 00:00:00.000,"329/369",439.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-10 00:00:00.000,"329/369",374.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-11 00:00:00.000,"329/369",372.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-16 00:00:00.000,"329/369",376.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-09 00:00:00.000,"329/369",510.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-21 00:00:00.000,"329/369",374.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-08 00:00:00.000,"329/369",418.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-20 00:00:00.000,"329/369",371.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-07 00:00:00.000,"329/369",373.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-05 00:00:00.000,"329/369",375.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-13 00:00:00.000,"329/369",579.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-04 00:00:00.000,"329/369",374.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-22 00:00:00.000,"329/369",397.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-10-14 00:00:00.000,"329/369",487.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-04-13 00:00:00.000,"329/369",401.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-10-20 00:00:00.000,"329/369",430.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-04-12 00:00:00.000,"329/369",533.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-10-11 00:00:00.000,"329/369",402.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-08 00:00:00.000,"329/369",378.0,,152752,273091,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-03-21 00:00:00.000,"329/370",497.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2012-09-19 00:00:00.000,"329/370",492.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2013-06-12 00:00:00.000,"329/370",555.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2013-09-11 00:00:00.000,"329/370",493.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2014-03-12 00:00:00.000,"329/370",510.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2014-09-10 00:00:00.000,"329/370",505.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2015-05-20 00:00:00.000,"329/370",504.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2015-09-16 00:00:00.000,"329/370",494.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2016-03-09 00:00:00.000,"329/370",482.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2016-09-21 00:00:00.000,"329/370",501.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2017-03-08 00:00:00.000,"329/370",523.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2017-09-20 00:00:00.000,"329/370",495.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2018-03-07 00:00:00.000,"329/370",548.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2018-09-05 00:00:00.000,"329/370",498.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2019-03-13 00:00:00.000,"329/370",494.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2019-09-04 00:00:00.000,"329/370",500.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2020-04-22 00:00:00.000,"329/370",498.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2020-10-14 00:00:00.000,"329/370",494.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2021-04-13 00:00:00.000,"329/370",495.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2021-10-20 00:00:00.000,"329/370",496.0,,154919,275151,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,BUGALHOS
2012-03-21 00:00:00.000,"329/371",487.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2012-09-19 00:00:00.000,"329/371",513.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-06-12 00:00:00.000,"329/371",515.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2013-09-11 00:00:00.000,"329/371",491.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-12 00:00:00.000,"329/371",487.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-10 00:00:00.000,"329/371",491.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-11 00:00:00.000,"329/371",486.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-16 00:00:00.000,"329/371",487.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-09 00:00:00.000,"329/371",483.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-21 00:00:00.000,"329/371",491.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-08 00:00:00.000,"329/371",514.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-20 00:00:00.000,"329/371",492.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-07 00:00:00.000,"329/371",492.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-05 00:00:00.000,"329/371",497.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-13 00:00:00.000,"329/371",492.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-04 00:00:00.000,"329/371",498.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-22 00:00:00.000,"329/371",528.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-10-14 00:00:00.000,"329/371",491.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-06-16 00:00:00.000,"329/371",488.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-12-02 00:00:00.000,"329/371",525.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-04-12 00:00:00.000,"329/371",486.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-10-11 00:00:00.000,"329/371",485.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-08 00:00:00.000,"329/371",535.0,,154538,277839,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-10 00:00:00.000,"329/372",394.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-08 00:00:00.000,"329/372",404.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-16 00:00:00.000,"329/372",412.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-14 00:00:00.000,"329/372",463.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-14 00:00:00.000,"329/372",288.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-12 00:00:00.000,"329/372",333.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-13 00:00:00.000,"329/372",360.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-11 00:00:00.000,"329/372",390.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-03-12 00:00:00.000,"329/372",482.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-10 00:00:00.000,"329/372",594.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-18 00:00:00.000,"329/372",380.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-03-09 00:00:00.000,"329/372",417.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-09-14 00:00:00.000,"329/372",428.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-08 00:00:00.000,"329/372",527.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-13 00:00:00.000,"329/372",607.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-03-14 00:00:00.000,"329/372",462.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-09-19 00:00:00.000,"329/372",591.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-13 00:00:00.000,"329/372",431.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-09-11 00:00:00.000,"329/372",415.0,,156681,270505,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-03-24 00:00:00.000,"329/373",419.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2014-09-08 00:00:00.000,"329/373",655.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-16 00:00:00.000,"329/373",404.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-09-14 00:00:00.000,"329/373",425.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-14 00:00:00.000,"329/373",258.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-09-12 00:00:00.000,"329/373",257.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-13 00:00:00.000,"329/373",380.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-09-11 00:00:00.000,"329/373",690.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2018-09-10 00:00:00.000,"329/373",707.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-03-18 00:00:00.000,"329/373",410.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-09 00:00:00.000,"329/373",640.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-03-09 00:00:00.000,"329/373",455.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-09-14 00:00:00.000,"329/373",414.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-08 00:00:00.000,"329/373",406.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-13 00:00:00.000,"329/373",666.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-03-14 00:00:00.000,"329/373",446.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2022-09-19 00:00:00.000,"329/373",383.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-03-13 00:00:00.000,"329/373",407.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2023-09-11 00:00:00.000,"329/373",606.0,,158626,270872,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2000-04-10 00:00:00.000,"339/25",,438.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2000-10-30 00:00:00.000,"339/25",,390.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2001-04-02 10:38:00.000,"339/25",,388.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2002-04-02 00:00:00.000,"339/25",,450.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2003-04-28 00:00:00.000,"339/25",,473.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-04-20 00:00:00.000,"339/25",,464.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-11-08 00:00:00.000,"339/25",,482.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2006-03-01 00:00:00.000,"339/25",,419.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2006-11-13 00:00:00.000,"339/25",,468.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-04-09 00:00:00.000,"339/25",,460.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-11-20 00:00:00.000,"339/25",,480.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2008-04-17 00:00:00.000,"339/25",,490.0,131120,262830,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2000-04-10 00:00:00.000,"339/45",,283.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2000-10-30 00:00:00.000,"339/45",,221.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2002-04-02 00:00:00.000,"339/45",,245.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2002-10-01 00:00:00.000,"339/45",,291.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2003-04-28 00:00:00.000,"339/45",,305.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-04-20 00:00:00.000,"339/45",,281.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-11-08 00:00:00.000,"339/45",,270.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2006-11-13 00:00:00.000,"339/45",,257.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-04-09 00:00:00.000,"339/45",,300.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-11-20 00:00:00.000,"339/45",,260.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2008-04-17 00:00:00.000,"339/45",,270.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2009-04-29 00:00:00.000,"339/45",,250.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2009-09-29 00:00:00.000,"339/45",,230.0,126900,261610,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2000-04-10 00:00:00.000,"339/90",,609.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2000-10-30 00:00:00.000,"339/90",,496.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2001-04-02 10:15:00.000,"339/90",,516.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2002-04-02 00:00:00.000,"339/90",,570.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2002-10-01 00:00:00.000,"339/90",,635.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2003-04-28 00:00:00.000,"339/90",,650.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-04-20 00:00:00.000,"339/90",,708.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2004-11-08 00:00:00.000,"339/90",,588.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2006-03-01 00:00:00.000,"339/90",,574.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2006-11-13 00:00:00.000,"339/90",,610.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-04-09 00:00:00.000,"339/90",,860.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2007-11-20 00:00:00.000,"339/90",,620.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2008-04-17 00:00:00.000,"339/90",,690.0,131100,264100,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,RIO MAIOR
2003-03-24 00:00:00.000,"340/134",,446.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2004-04-05 00:00:00.000,"340/134",,473.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2004-10-25 00:00:00.000,"340/134",,384.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2006-03-13 00:00:00.000,"340/134",,633.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2007-04-11 00:00:00.000,"340/134",,640.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2007-11-28 00:00:00.000,"340/134",,610.0,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2012-12-18 09:05:00.000,"340/134",680.0,,142670,269220,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ALCANEDE
2014-03-24 00:00:00.000,"340/159",123.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2015-03-23 00:00:00.000,"340/159",147.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2015-09-28 00:00:00.000,"340/159",101.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2016-03-28 00:00:00.000,"340/159",77.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2016-09-26 00:00:00.000,"340/159",66.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2017-03-27 00:00:00.000,"340/159",180.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2017-09-25 00:00:00.000,"340/159",100.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2018-04-02 00:00:00.000,"340/159",111.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2018-09-24 00:00:00.000,"340/159",116.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2019-04-01 00:00:00.000,"340/159",100.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2019-09-23 00:00:00.000,"340/159",110.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2020-04-06 00:00:00.000,"340/159",109.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2020-09-28 00:00:00.000,"340/159",111.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2021-03-22 00:00:00.000,"340/159",223.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2021-09-27 00:00:00.000,"340/159",105.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2022-03-21 00:00:00.000,"340/159",113.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2022-10-03 00:00:00.000,"340/159",118.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2023-03-27 00:00:00.000,"340/159",193.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2023-09-25 00:00:00.000,"340/159",118.0,,150753,270142,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,ARNEIRO DAS MILHARIÇAS
2014-04-07 00:00:00.000,"340/161",422.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2015-03-23 00:00:00.000,"340/161",335.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2016-03-28 00:00:00.000,"340/161",220.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2017-03-27 00:00:00.000,"340/161",360.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2019-09-23 00:00:00.000,"340/161",390.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2020-04-06 00:00:00.000,"340/161",409.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-03-22 00:00:00.000,"340/161",409.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2021-09-27 00:00:00.000,"340/161",402.0,,147963,261097,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,
2000-04-10 00:00:00.000,"340/30",,293.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2000-10-30 00:00:00.000,"340/30",,195.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2001-04-02 12:40:00.000,"340/30",,193.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2002-04-02 00:00:00.000,"340/30",,194.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2002-10-01 00:00:00.000,"340/30",,242.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2003-04-28 00:00:00.000,"340/30",,239.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2004-04-20 00:00:00.000,"340/30",,227.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
2004-11-08 00:00:00.000,"340/30",,229.0,140310,262820,,T1 - BACIA DO TEJO-SADO / MARGEM DIREITA,,OUTEIRO DA CORTIÇADA
